SessionN,StimuliID,RT,Correct,Conf.Resp,Condition,SubjectId
2,102,1226,yes,l,natural,Subject20
2,15,1641,no,l,natural,Subject20
2,15,1641,no,l,natural,Subject20
1,44,576,yes,l,natural,Subject20
1,44,576,yes,l,natural,Subject20
1,33,630,no,l,natural,Subject20
1,33,630,no,l,natural,Subject20
1,93,400,yes,l,natural,Subject20
1,93,400,yes,l,natural,Subject20
1,72,1019,no,l,natural,Subject20
1,72,1019,no,l,natural,Subject20
1,31,249,yes,l,natural,Subject20
1,31,249,yes,l,natural,Subject20
1,86,883,no,l,natural,Subject20
1,86,883,no,l,natural,Subject20
1,89,299,yes,l,natural,Subject20
1,89,299,yes,l,natural,Subject20
1,98,985,yes,l,natural,Subject20
1,98,985,yes,l,natural,Subject20
1,65,727,no,l,natural,Subject20
1,65,727,no,l,natural,Subject20
1,103,1340,no,l,natural,Subject20
1,103,1340,no,l,natural,Subject20
1,78,882,yes,l,natural,Subject20
1,78,882,yes,l,natural,Subject20
1,20,672,no,l,natural,Subject20
1,20,672,no,l,natural,Subject20
1,13,498,yes,s,natural,Subject21
1,13,498,yes,s,natural,Subject21
1,78,1195,no,s,natural,Subject21
1,78,1195,no,s,natural,Subject21
1,56,1593,yes,s,natural,Subject21
1,56,1593,yes,s,natural,Subject21
1,89,1431,no,s,natural,Subject21
1,89,1431,no,s,natural,Subject21
1,40,936,yes,l,natural,Subject21
1,40,936,yes,l,natural,Subject21
1,59,1148,yes,l,natural,Subject21
1,59,1148,yes,l,natural,Subject21
1,7,955,no,s,natural,Subject21
1,7,955,no,s,natural,Subject21
1,84,667,yes,s,natural,Subject21
1,84,667,yes,s,natural,Subject21
1,51,960,no,s,natural,Subject21
1,51,960,no,s,natural,Subject21
1,92,1091,no,s,natural,Subject21
1,92,1091,no,s,natural,Subject21
1,50,542,no,s,natural,Subject21
1,50,542,no,s,natural,Subject21
1,10,1735,no,s,natural,Subject21
1,10,1735,no,s,natural,Subject21
1,87,1009,yes,s,natural,Subject21
1,87,1009,yes,s,natural,Subject21
1,77,1846,no,s,natural,Subject21
1,77,1846,no,s,natural,Subject21
1,88,741,yes,s,natural,Subject21
1,88,741,yes,s,natural,Subject21
1,38,795,no,s,natural,Subject21
1,38,795,no,s,natural,Subject21
1,12,730,yes,s,natural,Subject21
1,12,730,yes,s,natural,Subject21
1,104,731,yes,s,natural,Subject21
1,104,731,yes,s,natural,Subject21
1,42,579,no,s,natural,Subject21
1,42,579,no,s,natural,Subject21
1,23,369,yes,s,natural,Subject21
1,23,369,yes,s,natural,Subject21
1,75,712,no,s,natural,Subject21
1,75,712,no,s,natural,Subject21
1,15,368,no,l,natural,Subject21
1,15,368,no,l,natural,Subject21
1,49,563,no,l,natural,Subject21
1,49,563,no,l,natural,Subject21
1,17,937,no,s,natural,Subject21
1,17,937,no,s,natural,Subject21
1,83,957,no,l,natural,Subject21
1,83,957,no,l,natural,Subject21
1,74,1306,yes,l,natural,Subject21
1,74,1306,yes,l,natural,Subject21
1,76,466,yes,s,natural,Subject21
1,76,466,yes,s,natural,Subject21
1,55,536,yes,s,natural,Subject21
1,55,536,yes,s,natural,Subject21
1,35,738,no,l,natural,Subject21
1,35,738,no,l,natural,Subject21
1,60,716,no,s,natural,Subject21
1,60,716,no,s,natural,Subject21
1,98,820,no,l,natural,Subject21
1,98,820,no,l,natural,Subject21
1,28,2000,yes,l,natural,Subject21
1,28,2000,yes,l,natural,Subject21
1,44,1795,yes,s,natural,Subject21
1,44,1795,yes,s,natural,Subject21
1,1,1208,no,l,natural,Subject21
1,1,1208,no,l,natural,Subject21
1,19,622,yes,l,natural,Subject21
1,19,622,yes,l,natural,Subject21
1,54,1463,no,l,natural,Subject21
1,54,1463,no,l,natural,Subject21
1,72,762,yes,l,natural,Subject21
1,72,762,yes,l,natural,Subject21
1,99,1870,yes,l,natural,Subject21
1,99,1870,yes,l,natural,Subject21
1,31,598,yes,s,natural,Subject21
1,31,598,yes,s,natural,Subject21
1,33,2448,yes,s,natural,Subject21
1,33,2448,yes,s,natural,Subject21
1,103,1354,no,l,natural,Subject21
1,103,1354,no,l,natural,Subject21
1,20,514,no,l,natural,Subject21
1,20,514,no,l,natural,Subject21
1,8,1023,no,l,natural,Subject21
1,8,1023,no,l,natural,Subject21
1,11,485,no,l,natural,Subject21
1,11,485,no,l,natural,Subject21
1,52,648,no,l,natural,Subject21
1,52,648,no,l,natural,Subject21
1,53,711,yes,s,natural,Subject21
1,53,711,yes,s,natural,Subject21
1,90,1099,yes,s,natural,Subject21
1,90,1099,yes,s,natural,Subject21
1,47,483,no,s,natural,Subject21
1,47,483,no,s,natural,Subject21
1,43,827,no,l,natural,Subject21
1,43,827,no,l,natural,Subject21
1,37,1602,yes,l,natural,Subject21
1,37,1602,yes,l,natural,Subject21
1,4,541,yes,l,natural,Subject21
1,4,541,yes,l,natural,Subject21
1,71,1012,no,l,natural,Subject21
1,71,1012,no,l,natural,Subject21
1,65,597,yes,s,natural,Subject21
1,65,597,yes,s,natural,Subject21
1,58,471,yes,l,natural,Subject21
1,58,471,yes,l,natural,Subject21
1,68,511,no,s,natural,Subject21
1,68,511,no,s,natural,Subject21
1,21,1384,no,s,natural,Subject21
1,21,1384,no,s,natural,Subject21
1,80,1775,yes,s,natural,Subject21
1,80,1775,yes,s,natural,Subject21
1,97,411,no,s,natural,Subject21
1,97,411,no,s,natural,Subject21
1,96,1141,yes,l,natural,Subject21
1,96,1141,yes,l,natural,Subject21
1,41,406,no,l,natural,Subject21
1,41,406,no,l,natural,Subject21
1,57,830,yes,l,natural,Subject21
1,57,830,yes,l,natural,Subject21
1,45,839,yes,s,natural,Subject21
1,45,839,yes,s,natural,Subject21
1,86,657,no,s,natural,Subject21
1,86,657,no,s,natural,Subject21
1,9,1043,no,s,natural,Subject21
1,9,1043,no,s,natural,Subject21
1,91,740,yes,s,natural,Subject21
1,91,740,yes,s,natural,Subject21
1,100,1126,no,l,natural,Subject21
1,100,1126,no,l,natural,Subject21
1,70,778,yes,l,natural,Subject21
1,70,778,yes,l,natural,Subject21
1,63,339,no,s,natural,Subject21
1,63,339,no,s,natural,Subject21
2,30,2410,yes,l,natural,Subject21
2,30,2410,yes,l,natural,Subject21
2,48,1342,yes,l,natural,Subject21
2,48,1342,yes,l,natural,Subject21
2,4,1218,yes,s,natural,Subject21
2,4,1218,yes,s,natural,Subject21
2,65,1175,yes,s,natural,Subject21
2,65,1175,yes,s,natural,Subject21
2,14,654,no,l,natural,Subject21
2,14,654,no,l,natural,Subject21
2,35,1329,yes,l,natural,Subject21
2,35,1329,yes,l,natural,Subject21
2,26,1114,yes,s,natural,Subject21
2,26,1114,yes,s,natural,Subject21
2,67,1805,no,l,natural,Subject21
2,67,1805,no,l,natural,Subject21
2,23,363,yes,l,natural,Subject21
2,23,363,yes,l,natural,Subject21
2,79,500,yes,s,natural,Subject21
2,79,500,yes,s,natural,Subject21
2,84,750,no,s,natural,Subject21
2,84,750,no,s,natural,Subject21
2,11,1349,no,l,natural,Subject21
2,11,1349,no,l,natural,Subject21
2,70,683,yes,l,natural,Subject21
2,70,683,yes,l,natural,Subject21
2,78,564,no,s,natural,Subject21
2,78,564,no,s,natural,Subject21
2,87,527,no,l,natural,Subject21
2,87,527,no,l,natural,Subject21
2,25,1740,no,l,natural,Subject21
2,25,1740,no,l,natural,Subject21
2,62,1095,yes,l,natural,Subject21
2,62,1095,yes,l,natural,Subject21
2,106,1213,yes,l,natural,Subject21
2,106,1213,yes,l,natural,Subject21
2,105,411,yes,l,natural,Subject21
2,105,411,yes,l,natural,Subject21
2,61,331,no,l,natural,Subject21
2,61,331,no,l,natural,Subject21
2,60,399,no,s,natural,Subject21
2,60,399,no,s,natural,Subject21
2,31,1321,no,l,natural,Subject21
2,31,1321,no,l,natural,Subject21
2,19,1110,no,l,natural,Subject21
2,19,1110,no,l,natural,Subject21
2,21,1057,no,l,natural,Subject21
2,21,1057,no,l,natural,Subject21
2,45,498,no,l,natural,Subject21
2,45,498,no,l,natural,Subject21
2,103,651,no,l,natural,Subject21
2,103,651,no,l,natural,Subject21
2,68,565,no,l,natural,Subject21
2,68,565,no,l,natural,Subject21
2,71,1018,no,l,natural,Subject21
2,71,1018,no,l,natural,Subject21
2,16,838,no,s,natural,Subject21
2,16,838,no,s,natural,Subject21
2,96,1304,yes,s,natural,Subject21
2,96,1304,yes,s,natural,Subject21
2,86,1016,no,s,natural,Subject21
2,86,1016,no,s,natural,Subject21
2,13,1145,no,l,natural,Subject21
2,13,1145,no,l,natural,Subject21
2,101,695,no,s,natural,Subject21
2,101,695,no,s,natural,Subject21
2,73,388,no,s,natural,Subject21
2,73,388,no,s,natural,Subject21
2,100,2001,no,l,natural,Subject21
2,100,2001,no,l,natural,Subject21
2,83,2272,yes,l,natural,Subject21
2,83,2272,yes,l,natural,Subject21
2,10,810,yes,l,natural,Subject21
2,10,810,yes,l,natural,Subject21
2,85,641,no,l,natural,Subject21
2,85,641,no,l,natural,Subject21
2,108,1670,no,s,natural,Subject21
2,108,1670,no,s,natural,Subject21
2,18,714,yes,l,natural,Subject21
2,18,714,yes,l,natural,Subject21
2,56,294,no,s,natural,Subject21
2,56,294,no,s,natural,Subject21
2,51,1709,yes,l,natural,Subject21
2,51,1709,yes,l,natural,Subject21
2,54,2220,yes,s,natural,Subject21
2,54,2220,yes,s,natural,Subject21
2,59,1803,no,s,natural,Subject21
2,59,1803,no,s,natural,Subject21
2,107,796,no,s,natural,Subject21
2,107,796,no,s,natural,Subject21
2,97,1479,no,s,natural,Subject21
2,97,1479,no,s,natural,Subject21
2,29,1764,yes,l,natural,Subject21
2,29,1764,yes,l,natural,Subject21
2,76,1650,yes,l,natural,Subject21
2,76,1650,yes,l,natural,Subject21
2,2,332,yes,l,natural,Subject21
2,2,332,yes,l,natural,Subject21
2,58,1138,no,l,natural,Subject21
2,58,1138,no,l,natural,Subject21
2,1,669,yes,l,natural,Subject21
2,1,669,yes,l,natural,Subject21
2,64,483,yes,l,natural,Subject21
2,64,483,yes,l,natural,Subject21
2,12,393,yes,l,natural,Subject21
2,12,393,yes,l,natural,Subject21
2,69,571,yes,l,natural,Subject21
2,69,571,yes,l,natural,Subject21
1,39,355,no,l,natural,Subject21
1,39,355,no,l,natural,Subject21
1,106,1735,yes,l,natural,Subject21
1,106,1735,yes,l,natural,Subject21
1,108,1067,yes,l,natural,Subject21
1,108,1067,yes,l,natural,Subject21
1,16,1994,yes,l,natural,Subject21
1,16,1994,yes,l,natural,Subject21
1,24,684,yes,l,natural,Subject21
1,24,684,yes,l,natural,Subject21
1,26,880,yes,l,natural,Subject21
1,26,880,yes,l,natural,Subject21
1,62,580,yes,s,natural,Subject21
1,62,580,yes,s,natural,Subject21
1,82,517,no,l,natural,Subject21
1,82,517,no,l,natural,Subject21
1,67,700,no,l,natural,Subject21
1,67,700,no,l,natural,Subject21
1,102,1610,no,s,natural,Subject21
1,102,1610,no,s,natural,Subject21
1,22,618,no,s,natural,Subject21
1,22,618,no,s,natural,Subject21
1,85,774,yes,s,natural,Subject21
1,85,774,yes,s,natural,Subject21
1,64,1360,no,s,natural,Subject21
1,64,1360,no,s,natural,Subject21
1,30,2121,yes,l,natural,Subject21
1,30,2121,yes,l,natural,Subject21
1,2,2005,no,l,natural,Subject21
1,2,2005,no,l,natural,Subject21
1,66,413,yes,l,natural,Subject21
1,66,413,yes,l,natural,Subject21
1,25,903,no,s,natural,Subject21
1,25,903,no,s,natural,Subject21
1,46,891,yes,s,natural,Subject21
1,46,891,yes,s,natural,Subject21
1,27,549,no,s,natural,Subject21
1,27,549,no,s,natural,Subject21
1,73,376,no,s,natural,Subject21
1,73,376,no,s,natural,Subject21
1,94,2082,yes,l,natural,Subject21
1,94,2082,yes,l,natural,Subject21
1,101,422,no,l,natural,Subject21
1,101,422,no,l,natural,Subject21
1,32,617,no,l,natural,Subject21
1,32,617,no,l,natural,Subject21
1,107,1209,yes,l,natural,Subject21
1,107,1209,yes,l,natural,Subject21
1,5,840,yes,l,natural,Subject21
1,5,840,yes,l,natural,Subject21
1,61,1308,no,l,natural,Subject21
1,61,1308,no,l,natural,Subject21
1,29,1008,yes,l,natural,Subject21
1,29,1008,yes,l,natural,Subject21
1,14,520,no,l,natural,Subject21
1,14,520,no,l,natural,Subject21
1,48,634,yes,l,natural,Subject21
1,48,634,yes,l,natural,Subject21
1,93,860,no,s,natural,Subject21
1,93,860,no,s,natural,Subject21
1,36,2036,yes,l,natural,Subject21
1,36,2036,yes,l,natural,Subject21
1,105,1319,yes,l,natural,Subject21
1,105,1319,yes,l,natural,Subject21
1,34,949,yes,s,natural,Subject21
1,34,949,yes,s,natural,Subject21
1,81,1869,yes,l,natural,Subject21
1,81,1869,yes,l,natural,Subject21
1,95,602,yes,l,natural,Subject21
1,95,602,yes,l,natural,Subject21
1,79,868,yes,s,natural,Subject21
1,79,868,yes,s,natural,Subject21
1,6,683,no,s,natural,Subject21
1,6,683,no,s,natural,Subject21
1,3,664,no,l,natural,Subject21
1,3,664,no,l,natural,Subject21
1,69,1121,yes,l,natural,Subject21
1,69,1121,yes,l,natural,Subject21
1,18,322,yes,l,natural,Subject21
1,18,322,yes,l,natural,Subject21
2,42,654,no,l,natural,Subject21
2,42,654,no,l,natural,Subject21
2,102,720,no,s,natural,Subject21
2,102,720,no,s,natural,Subject21
2,98,629,no,l,natural,Subject21
2,98,629,no,l,natural,Subject21
2,99,807,yes,l,natural,Subject21
2,99,807,yes,l,natural,Subject21
2,104,776,yes,s,natural,Subject21
2,104,776,yes,s,natural,Subject21
2,8,977,no,s,natural,Subject21
2,8,977,no,s,natural,Subject21
2,57,625,yes,l,natural,Subject21
2,57,625,yes,l,natural,Subject21
2,72,636,no,l,natural,Subject21
2,72,636,no,l,natural,Subject21
2,36,1039,no,l,natural,Subject21
2,36,1039,no,l,natural,Subject21
2,90,519,no,s,natural,Subject21
2,90,519,no,s,natural,Subject21
2,95,486,yes,l,natural,Subject21
2,95,486,yes,l,natural,Subject21
2,88,917,no,l,natural,Subject21
2,88,917,no,l,natural,Subject21
2,27,685,no,s,natural,Subject21
2,27,685,no,s,natural,Subject21
2,3,775,yes,s,natural,Subject21
2,3,775,yes,s,natural,Subject21
2,22,385,no,l,natural,Subject21
2,22,385,no,l,natural,Subject21
2,46,503,yes,s,natural,Subject21
2,46,503,yes,s,natural,Subject21
2,82,473,yes,s,natural,Subject21
2,82,473,yes,s,natural,Subject21
2,32,734,no,l,natural,Subject21
2,32,734,no,l,natural,Subject21
2,74,532,no,s,natural,Subject21
2,74,532,no,s,natural,Subject21
2,89,522,no,l,natural,Subject21
2,89,522,no,l,natural,Subject21
2,43,1181,no,l,natural,Subject21
2,43,1181,no,l,natural,Subject21
2,80,1880,no,l,natural,Subject21
2,80,1880,no,l,natural,Subject21
2,55,968,yes,l,natural,Subject21
2,55,968,yes,l,natural,Subject21
2,53,493,yes,s,natural,Subject21
2,53,493,yes,s,natural,Subject21
2,44,2637,yes,l,natural,Subject21
2,44,2637,yes,l,natural,Subject21
2,52,951,no,l,natural,Subject21
2,52,951,no,l,natural,Subject21
2,49,514,yes,l,natural,Subject21
2,49,514,yes,l,natural,Subject21
2,66,2414,no,l,natural,Subject21
2,66,2414,no,l,natural,Subject21
2,5,1067,yes,s,natural,Subject21
2,5,1067,yes,s,natural,Subject21
2,38,1343,no,l,natural,Subject21
2,38,1343,no,l,natural,Subject21
2,39,1889,no,l,natural,Subject21
2,39,1889,no,l,natural,Subject21
2,92,318,no,l,natural,Subject21
2,92,318,no,l,natural,Subject21
2,75,912,no,s,natural,Subject21
2,75,912,no,s,natural,Subject21
2,17,1190,no,l,natural,Subject21
2,17,1190,no,l,natural,Subject21
2,24,934,no,s,natural,Subject21
2,24,934,no,s,natural,Subject21
2,63,984,yes,l,natural,Subject21
2,63,984,yes,l,natural,Subject21
2,94,1009,yes,l,natural,Subject21
2,94,1009,yes,l,natural,Subject21
2,7,1122,no,s,natural,Subject21
2,7,1122,no,s,natural,Subject21
2,77,1282,yes,l,natural,Subject21
2,77,1282,yes,l,natural,Subject21
2,34,768,yes,s,natural,Subject21
2,34,768,yes,s,natural,Subject21
2,41,1041,no,s,natural,Subject21
2,41,1041,no,s,natural,Subject21
2,9,970,yes,l,natural,Subject21
2,9,970,yes,l,natural,Subject21
2,15,521,no,l,natural,Subject21
2,15,521,no,l,natural,Subject21
2,47,681,no,s,natural,Subject21
2,47,681,no,s,natural,Subject21
2,37,839,no,s,natural,Subject21
2,37,839,no,s,natural,Subject21
2,50,924,yes,l,natural,Subject21
2,50,924,yes,l,natural,Subject21
2,91,430,yes,l,natural,Subject21
2,91,430,yes,l,natural,Subject21
2,6,494,yes,l,natural,Subject21
2,6,494,yes,l,natural,Subject21
2,81,427,no,s,natural,Subject21
2,81,427,no,s,natural,Subject21
2,28,541,no,l,natural,Subject21
2,28,541,no,l,natural,Subject21
2,40,1271,yes,s,natural,Subject21
2,40,1271,yes,s,natural,Subject21
2,93,1533,yes,s,natural,Subject21
2,93,1533,yes,s,natural,Subject21
2,20,1003,no,s,natural,Subject21
2,20,1003,no,s,natural,Subject21
2,33,634,yes,l,natural,Subject21
2,33,634,yes,l,natural,Subject21
1,202,749,yes,s,unnatural,Subject22
1,202,749,yes,s,unnatural,Subject22
1,205,761,yes,s,unnatural,Subject22
1,205,761,yes,s,unnatural,Subject22
1,195,555,no,s,unnatural,Subject22
1,195,555,no,s,unnatural,Subject22
1,150,803,no,s,unnatural,Subject22
1,150,803,no,s,unnatural,Subject22
1,209,698,no,s,unnatural,Subject22
1,209,698,no,s,unnatural,Subject22
1,122,307,yes,s,unnatural,Subject22
1,122,307,yes,s,unnatural,Subject22
1,143,1043,yes,l,unnatural,Subject22
1,143,1043,yes,l,unnatural,Subject22
1,158,1202,yes,s,unnatural,Subject22
1,158,1202,yes,s,unnatural,Subject22
1,153,385,yes,s,unnatural,Subject22
1,153,385,yes,s,unnatural,Subject22
1,197,815,no,s,unnatural,Subject22
1,197,815,no,s,unnatural,Subject22
1,133,807,no,s,unnatural,Subject22
1,133,807,no,s,unnatural,Subject22
1,134,711,yes,s,unnatural,Subject22
1,134,711,yes,s,unnatural,Subject22
1,198,720,no,s,unnatural,Subject22
1,198,720,no,s,unnatural,Subject22
1,208,676,yes,s,unnatural,Subject22
1,208,676,yes,s,unnatural,Subject22
1,180,467,yes,s,unnatural,Subject22
1,180,467,yes,s,unnatural,Subject22
1,206,861,no,s,unnatural,Subject22
1,206,861,no,s,unnatural,Subject22
1,213,380,no,s,unnatural,Subject22
1,213,380,no,s,unnatural,Subject22
1,163,256,yes,l,unnatural,Subject22
1,163,256,yes,l,unnatural,Subject22
1,116,753,yes,s,unnatural,Subject22
1,116,753,yes,s,unnatural,Subject22
1,179,297,yes,s,unnatural,Subject22
1,179,297,yes,s,unnatural,Subject22
1,140,748,yes,s,unnatural,Subject22
1,140,748,yes,s,unnatural,Subject22
1,173,391,no,l,unnatural,Subject22
1,173,391,no,l,unnatural,Subject22
1,186,606,no,s,unnatural,Subject22
1,186,606,no,s,unnatural,Subject22
1,151,687,no,s,unnatural,Subject22
1,151,687,no,s,unnatural,Subject22
1,154,685,yes,s,unnatural,Subject22
1,154,685,yes,s,unnatural,Subject22
1,129,258,yes,s,unnatural,Subject22
1,129,258,yes,s,unnatural,Subject22
1,130,1320,yes,l,unnatural,Subject22
1,130,1320,yes,l,unnatural,Subject22
1,199,712,no,l,unnatural,Subject22
1,199,712,no,l,unnatural,Subject22
1,110,670,no,s,unnatural,Subject22
1,110,670,no,s,unnatural,Subject22
1,174,554,yes,s,unnatural,Subject22
1,174,554,yes,s,unnatural,Subject22
1,182,1462,no,l,unnatural,Subject22
1,182,1462,no,l,unnatural,Subject22
1,215,728,yes,s,unnatural,Subject22
1,215,728,yes,s,unnatural,Subject22
1,164,365,yes,s,unnatural,Subject22
1,164,365,yes,s,unnatural,Subject22
1,210,1010,yes,s,unnatural,Subject22
1,210,1010,yes,s,unnatural,Subject22
1,148,502,yes,s,unnatural,Subject22
1,148,502,yes,s,unnatural,Subject22
1,137,445,no,s,unnatural,Subject22
1,137,445,no,s,unnatural,Subject22
1,214,565,yes,s,unnatural,Subject22
1,214,565,yes,s,unnatural,Subject22
1,156,943,no,l,unnatural,Subject22
1,156,943,no,l,unnatural,Subject22
1,171,1186,no,s,unnatural,Subject22
1,171,1186,no,s,unnatural,Subject22
1,149,790,yes,s,unnatural,Subject22
1,149,790,yes,s,unnatural,Subject22
1,136,746,yes,l,unnatural,Subject22
1,136,746,yes,l,unnatural,Subject22
2,212,1673,no,l,unnatural,Subject22
2,212,1673,no,l,unnatural,Subject22
2,173,339,yes,s,unnatural,Subject22
2,173,339,yes,s,unnatural,Subject22
2,213,573,no,s,unnatural,Subject22
2,213,573,no,s,unnatural,Subject22
2,138,398,no,s,unnatural,Subject22
2,138,398,no,s,unnatural,Subject22
2,141,602,yes,s,unnatural,Subject22
2,141,602,yes,s,unnatural,Subject22
2,168,214,yes,s,unnatural,Subject22
2,168,214,yes,s,unnatural,Subject22
2,169,471,yes,s,unnatural,Subject22
2,169,471,yes,s,unnatural,Subject22
2,156,1490,no,l,unnatural,Subject22
2,156,1490,no,l,unnatural,Subject22
2,208,258,no,s,unnatural,Subject22
2,208,258,no,s,unnatural,Subject22
2,196,511,no,s,unnatural,Subject22
2,196,511,no,s,unnatural,Subject22
2,165,301,no,s,unnatural,Subject22
2,165,301,no,s,unnatural,Subject22
2,160,369,yes,s,unnatural,Subject22
2,160,369,yes,s,unnatural,Subject22
2,163,473,no,l,unnatural,Subject22
2,163,473,no,l,unnatural,Subject22
2,207,471,no,s,unnatural,Subject22
2,207,471,no,s,unnatural,Subject22
2,201,148,no,s,unnatural,Subject22
2,201,148,no,s,unnatural,Subject22
2,166,684,no,s,unnatural,Subject22
2,166,684,no,s,unnatural,Subject22
2,181,127,yes,s,unnatural,Subject22
2,181,127,yes,s,unnatural,Subject22
2,111,1110,no,l,unnatural,Subject22
2,111,1110,no,l,unnatural,Subject22
2,199,254,no,s,unnatural,Subject22
2,199,254,no,s,unnatural,Subject22
2,147,310,yes,s,unnatural,Subject22
2,147,310,yes,s,unnatural,Subject22
2,153,46,no,s,unnatural,Subject22
2,153,46,no,s,unnatural,Subject22
2,110,1139,yes,l,unnatural,Subject22
2,110,1139,yes,l,unnatural,Subject22
2,164,577,yes,l,unnatural,Subject22
2,164,577,yes,l,unnatural,Subject22
2,192,449,no,s,unnatural,Subject22
2,192,449,no,s,unnatural,Subject22
2,136,493,yes,s,unnatural,Subject22
2,136,493,yes,s,unnatural,Subject22
