trials.thisRepN,resp_Q.corr,Participant,Group,targetOnset.rt,FreqBNCSpoken.log
1,1,450455,NS,0.2405274,4.605170186
1,1,950891,NS,0.2623101,4.605170186
0,1,654739,NS,0.3578018,4.605170186
0,1,589430,NS,0.3058986,4.605170186
0,1,331082,NS,0.3933242,4.605170186
1,1,226966,NS,0.3251336,4.605170186
0,1,88312,NS,0.4269836,4.605170186
0,1,35096,NS,0.5400277,4.605170186
1,1,654739,NS,0.3672746,4.605170186
1,0,35096,NS,0.3807727,4.605170186
0,1,903227,NS,0.2660129,4.605170186
0,1,35096,NS,0.3339175,3.33220451
1,1,483701,NS,-0.0338389,3.33220451
1,1,774923,NS,0.2414802,3.33220451
1,1,927270,NS,0.5967984,3.33220451
0,1,770313,NS,0.5246465,3.33220451
0,1,435054,NS,0.5347373,3.33220451
1,1,954091,NS,0.3831393,3.33220451
1,1,816376,NS,0.5348061,3.33220451
1,0,184040,NS,0.3663443,3.33220451
0,1,654739,NS,0.4857753,3.33220451
0,1,177498,NS,0.1108442,3.33220451
0,1,981309,NS,0.4266175,3.33220451
0,1,774923,NS,0.4499613,3.33220451
1,1,589430,NS,0.4488783,3.33220451
0,1,954091,NS,0.3493124,3.33220451
0,1,88312,NS,0.4506375,3.33220451
1,1,435054,NS,0.6770095,3.33220451
0,1,483701,NS,0.3873606,3.33220451
0,1,583510,NS,0.4121402,3.33220451
0,1,903227,NS,0.3061564,3.33220451
1,1,450455,NS,0.138996,3.33220451
1,1,331082,NS,0.3440186,3.33220451
1,1,824806,NS,0.3995459,3.33220451
0,1,226966,NS,0.4829924,3.33220451
0,1,816376,NS,0.2479199,3.33220451
0,1,572388,NS,0.3504441,3.33220451
0,0,184040,NS,0.3168251,3.33220451
1,1,770313,NS,0.2758247,3.33220451
1,1,389951,NS,0.3642495,3.33220451
0,1,450455,NS,0.2416584,3.33220451
1,1,106707,NS,0.8385526,3.33220451
1,1,177498,NS,0.1443087,3.33220451
0,1,331082,NS,0.3144931,3.33220451
0,1,824806,NS,0.3590759,3.33220451
0,1,927270,NS,0.2884615,3.33220451
1,1,88312,NS,0.2572443,3.33220451
1,1,654739,NS,0.2582271,3.33220451
1,1,981309,NS,0.2556197,3.33220451
0,1,589430,NS,0.4117734,3.33220451
1,1,950891,NS,0.2730049,3.33220451
0,1,389951,NS,0.3644598,3.33220451
0,1,106707,NS,0.3110509,3.33220451
1,1,226966,NS,0.635119,3.33220451
1,1,903227,NS,0.309858,3.33220451
0,1,950891,NS,0.4353194,3.33220451
1,1,35096,NS,0.1614319,3.33220451
1,1,572388,NS,0.3696204,3.33220451
1,1,583510,NS,0.5788288,3.33220451
1,1,572388,NS,0.4458206,3.33220451
1,1,589430,NS,0.4520134,3.33220451
1,1,654739,NS,-0.0040546,3.33220451
0,1,483701,NS,0.5858572,3.33220451
1,1,824806,NS,0.5366015,3.33220451
1,1,774923,NS,0.4882886,3.33220451
0,1,770313,NS,0.6279109,3.33220451
0,1,816376,NS,0.3872198,3.33220451
0,1,226966,NS,0.6396411,3.33220451
1,1,88312,NS,0.4181996,3.33220451
0,1,654739,NS,0.4973281,3.33220451
1,1,177498,NS,-1.1566477,3.33220451
0,1,954091,NS,0.7104319,3.33220451
0,1,106707,NS,-0.8900526,3.33220451
0,1,88312,NS,0.6907875,3.33220451
0,1,184040,NS,0.6405943,3.33220451
0,1,950891,NS,0.3749684,3.33220451
0,1,903227,NS,0.3903039,3.33220451
1,1,583510,NS,0.5328435,3.33220451
0,1,589430,NS,0.4759071,3.33220451
1,1,950891,NS,0.3677687,3.33220451
0,1,774923,NS,0.7959011,3.33220451
1,1,450455,NS,0.1104338,3.33220451
1,1,483701,NS,0.5000294,3.33220451
0,1,450455,NS,0.3014217,3.33220451
1,1,35096,NS,0.4204995,3.33220451
1,1,816376,NS,0.0966498,3.33220451
1,1,331082,NS,0.3483519,3.33220451
0,1,435054,NS,0.9797824,3.33220451
0,1,177498,NS,0.3559354,3.33220451
1,1,226966,NS,0.4519225,3.33220451
1,1,184040,NS,0.5875706,3.33220451
0,1,331082,NS,0.2196806,3.33220451
1,1,954091,NS,0.2817572,3.33220451
0,1,35096,NS,0.3417906,3.33220451
1,1,981309,NS,0.2440976,3.33220451
0,1,583510,NS,0.4858961,3.33220451
1,1,435054,NS,0.5360262,3.33220451
1,1,389951,NS,0.3679474,3.33220451
1,1,927270,NS,0.5384449,3.33220451
1,1,106707,NS,0.5227342,3.33220451
0,1,389951,NS,0.5665156,3.33220451
0,1,927270,NS,-0.1115841,3.33220451
1,1,770313,NS,0.3641699,3.33220451
0,1,572388,NS,0.3315392,3.33220451
0,1,981309,NS,0.3555404,3.33220451
1,1,903227,NS,0.3867648,3.33220451
1,1,774923,NS,1.0776728,5.480638923
1,1,572388,NS,0.2502801,5.480638923
0,1,35096,NS,0.2660586,5.480638923
0,1,88312,NS,0.3355261,5.480638923
0,1,774923,NS,0.3307099,5.480638923
1,1,824806,NS,0.1320695,5.480638923
1,1,450455,NS,0.0801448,5.480638923
0,1,389951,NS,0.3042903,5.480638923
1,1,583510,NS,0.3189073,5.480638923
0,1,770313,NS,0.2572835,5.480638923
1,1,226966,NS,0.3688119,5.480638923
0,1,450455,NS,0.2660411,5.480638923
1,1,589430,NS,0.605631,5.480638923
1,1,950891,NS,0.2237127,5.480638923
1,1,184040,NS,0.4917759,5.480638923
0,1,226966,NS,0.5946712,5.480638923
0,1,654739,NS,0.7078143,5.480638923
1,1,106707,NS,0.3354209,5.480638923
0,1,331082,NS,0.310502,5.480638923
1,1,954091,NS,0.3597047,5.480638923
1,1,435054,NS,0.355316,5.480638923
0,1,903227,NS,0.3076887,5.480638923
1,1,981309,NS,0.2284101,5.480638923
0,1,981309,NS,0.249461,5.480638923
1,1,88312,NS,0.3087916,5.480638923
1,1,654739,NS,0.3059146,5.480638923
0,1,954091,NS,0.3023104,5.480638923
0,1,106707,NS,0.4498069,5.480638923
0,1,177498,NS,0.2041146,5.480638923
0,1,583510,NS,0.270047,5.480638923
1,1,331082,NS,0.3029396,5.480638923
1,1,177498,NS,0.10178,5.480638923
1,1,389951,NS,0.2487644,5.480638923
0,1,572388,NS,0.1401262,5.480638923
0,1,950891,NS,0.2978526,5.480638923
0,1,435054,NS,0.6798517,5.480638923
0,1,483701,NS,0.1910308,5.480638923
1,1,35096,NS,0.069553,5.480638923
0,1,927270,NS,0.4420547,5.480638923
0,1,589430,NS,0.6252268,5.480638923
1,1,770313,NS,0.3189796,5.480638923
1,1,483701,NS,0.1155885,5.480638923
1,1,816376,NS,0.1858288,5.480638923
0,1,824806,NS,0.3588061,5.480638923
0,1,816376,NS,0.2859071,5.480638923
0,1,184040,NS,0.2682362,5.480638923
1,1,927270,NS,0.4270018,5.480638923
1,1,435054,NS,0.3914045,5.480638923
1,1,106707,NS,0.0967485,5.480638923
1,1,589430,NS,0.3804487,5.480638923
1,1,184040,NS,0.3463635,5.480638923
1,1,389951,NS,0.4266187,5.480638923
0,1,331082,NS,0.4021746,5.480638923
0,1,435054,NS,0.4495994,5.480638923
0,1,572388,NS,0.2999971,5.480638923
1,1,954091,NS,0.3562412,5.480638923
0,1,226966,NS,0.2917465,5.480638923
0,1,770313,NS,0.5255439,5.480638923
1,1,774923,NS,0.2441735,5.480638923
0,1,589430,NS,0.4482647,5.480638923
0,1,816376,NS,0.2677765,5.480638923
1,1,331082,NS,0.3652013,5.480638923
0,1,35096,NS,0.1054905,5.480638923
0,1,981309,NS,0.292689,5.480638923
0,1,583510,NS,0.3625846,5.480638923
1,1,483701,NS,0.0780026,5.480638923
0,1,954091,NS,0.3498932,5.480638923
0,1,483701,NS,0.3798958,5.480638923
0,1,774923,NS,0.3304575,5.480638923
0,1,184040,NS,0.2781772,5.480638923
1,1,981309,NS,0.2771209,5.480638923
1,1,572388,NS,0.4310772,5.480638923
1,1,583510,NS,0.3391501,5.480638923
1,1,903227,NS,0.5282894,5.480638923
0,1,106707,NS,1.5744841,5.480638923
1,1,654739,NS,0.3077054,5.480638923
1,1,824806,NS,0.3341028,5.480638923
1,1,177498,NS,0.3110247,5.480638923
0,1,927270,NS,0.3175081,5.480638923
1,1,927270,NS,0.2885218,5.480638923
1,1,816376,NS,0.4514686,5.480638923
1,1,950891,NS,0.2877441,5.480638923
1,1,35096,NS,0.1275195,5.480638923
1,1,88312,NS,0.2528542,5.480638923
1,1,450455,NS,0.2621714,5.480638923
1,1,770313,NS,0.2630321,5.480638923
0,1,177498,NS,0.2735319,5.480638923
0,1,903227,NS,0.2647927,5.480638923
0,1,654739,NS,0.2380503,5.480638923
0,1,950891,NS,0.2609886,5.480638923
0,1,450455,NS,0.3417497,5.480638923
0,1,88312,NS,0.2753285,5.480638923
1,1,226966,NS,0.296948,5.480638923
0,1,389951,NS,0.2796907,5.480638923
0,1,824806,NS,0.305632,5.480638923
1,1,770313,NS,0.2455119,6.408528791
1,1,927270,NS,0.2517388,6.408528791
1,1,483701,NS,-0.1774302,6.408528791
1,1,774923,NS,0.2786648,6.408528791
1,1,177498,NS,0.0297809,6.408528791
0,1,903227,NS,0.2954326,6.408528791
0,0,35096,NS,0.8328586,6.408528791
0,1,389951,NS,0.2592849,6.408528791
0,1,927270,NS,0.2318039,6.408528791
1,1,389951,NS,0.2988601,6.408528791
1,1,583510,NS,0.3274006,6.408528791
1,1,106707,NS,0.3082988,6.408528791
0,1,450455,NS,0.3286375,6.408528791
1,1,35096,NS,-0.0567181,6.408528791
1,1,572388,NS,0.2967371,6.408528791
0,1,583510,NS,0.7053798,6.408528791
1,1,950891,NS,0.1442981,6.408528791
1,1,450455,NS,0.2609014,6.408528791
0,1,483701,NS,0.1103295,6.408528791
1,1,589430,NS,0.5473638,6.408528791
0,1,435054,NS,0.5561382,6.408528791
1,1,981309,NS,0.1997349,6.408528791
0,1,331082,NS,0.2086992,6.408528791
1,1,654739,NS,0.2106506,6.408528791
1,1,816376,NS,0.2424481,6.408528791
0,1,589430,NS,0.2787844,6.408528791
0,1,824806,NS,0.2300982,6.408528791
1,1,88312,NS,0.2446038,6.408528791
0,1,184040,NS,0.3648994,6.408528791
0,1,981309,NS,0.434388,6.408528791
1,1,435054,NS,0.5348645,6.408528791
0,1,177498,NS,-0.7664065,6.408528791
0,1,106707,NS,1.1040789,6.408528791
0,1,954091,NS,0.2214831,6.408528791
1,1,331082,NS,0.3145882,6.408528791
0,1,226966,NS,0.4324182,6.408528791
1,1,226966,NS,0.3124504,6.408528791
0,1,88312,NS,0.4973841,6.408528791
1,1,903227,NS,0.2195487,6.408528791
0,1,572388,NS,0.3626944,6.408528791
0,1,654739,NS,0.2535489,6.408528791
0,1,816376,NS,0.2162931,6.408528791
0,1,950891,NS,0.225475,6.408528791
1,1,954091,NS,0.1513148,6.408528791
0,1,770313,NS,0.2697021,6.408528791
1,1,824806,NS,0.4004731,6.408528791
1,1,35096,NS,0.1387938,6.408528791
1,1,450455,NS,0.1768728,6.408528791
0,1,927270,NS,0.31177,6.408528791
1,1,331082,NS,0.3887193,6.408528791
0,1,954091,NS,0.2525134,6.408528791
1,1,981309,NS,0.1894165,6.408528791
0,1,654739,NS,0.2585834,6.408528791
0,1,226966,NS,0.4870492,6.408528791
0,1,435054,NS,0.7113704,6.408528791
0,1,450455,NS,0.122603,6.408528791
1,1,583510,NS,0.558793,6.408528791
1,1,954091,NS,0.2640248,6.408528791
1,1,483701,NS,0.0615721,6.408528791
0,1,177498,NS,0.17496,6.408528791
0,1,981309,NS,0.4420448,6.408528791
1,1,389951,NS,0.3022748,6.408528791
0,1,572388,NS,0.7959529,6.408528791
0,1,774923,NS,0.1923012,6.408528791
1,1,927270,NS,0.1375013,6.408528791
0,1,770313,NS,0.3734371,6.408528791
1,1,824806,NS,0.2196932,6.408528791
1,1,572388,NS,0.3428498,6.408528791
1,1,816376,NS,0.4912904,6.408528791
1,1,435054,NS,0.3270885,6.408528791
0,1,184040,NS,0.2907254,6.408528791
1,0,226966,NS,0.3609033,6.408528791
0,1,106707,NS,0.5906917,6.408528791
0,1,35096,NS,0.0630995,6.408528791
0,1,583510,NS,0.1866846,6.408528791
1,1,88312,NS,0.2659891,6.408528791
0,1,331082,NS,0.425663,6.408528791
1,1,950891,NS,0.0910144,6.408528791
0,1,88312,NS,0.267991,6.408528791
0,1,950891,NS,0.345265,6.408528791
1,1,654739,NS,-0.0579556,6.408528791
1,1,184040,NS,0.6846876,6.408528791
0,1,589430,NS,0.3671053,6.408528791
0,1,824806,NS,0.4878729,6.408528791
1,1,106707,NS,0.204859,6.408528791
0,1,816376,NS,0.6114686,6.408528791
0,1,389951,NS,0.2195696,6.408528791
1,1,177498,NS,0.1977764,6.408528791
0,1,483701,NS,0.1469157,6.408528791
0,1,903227,NS,0.3067138,6.408528791
1,1,774923,NS,0.1721652,6.408528791
1,1,589430,NS,0.1676976,6.408528791
0,0,450455,NS,-0.0246315,5.493061443
0,1,331082,NS,0.2466221,5.493061443
0,1,435054,NS,0.3669638,5.493061443
0,1,950891,NS,0.119272,5.493061443
0,1,106707,NS,0.3760658,5.493061443
1,1,450455,NS,0.0637781,5.493061443
1,1,950891,NS,0.0212193,5.493061443
1,1,106707,NS,0.2090291,5.493061443
0,1,903227,NS,0.3255487,5.493061443
0,1,35096,NS,0.0640332,5.493061443
1,1,435054,NS,0.2609036,5.493061443
0,1,824806,NS,0.3434687,5.493061443
1,1,816376,NS,0.0849303,5.493061443
1,1,177498,NS,0.0119911,5.493061443
1,1,954091,NS,0.1299309,5.493061443
1,1,824806,NS,0.1895489,5.493061443
1,1,184040,NS,0.2078702,5.493061443
0,1,88312,NS,0.4403263,5.493061443
1,1,589430,NS,0.1911123,5.493061443
0,1,177498,NS,0.0493812,5.493061443
1,1,927270,NS,0.1880295,5.493061443
0,1,927270,NS,-0.019353,5.493061443
1,1,483701,NS,0.0104264,5.493061443
0,1,816376,NS,0.1030592,5.493061443
1,1,389951,NS,0.2134282,5.493061443
0,1,483701,NS,0.6939961,5.493061443
1,1,774923,NS,0.1105816,5.493061443
0,1,572388,NS,0.0400293,5.493061443
0,1,389951,NS,0.1340751,5.493061443
0,1,981309,NS,0.8681745,5.493061443
1,1,770313,NS,0.2399486,5.493061443
0,1,954091,NS,0.1778415,5.493061443
1,1,903227,NS,0.1062843,5.493061443
0,1,770313,NS,0.2974242,5.493061443
0,1,226966,NS,0.9736487,5.493061443
1,1,981309,NS,0.0693998,5.493061443
1,1,583510,NS,0.2585671,5.493061443
0,1,774923,NS,0.3694575,5.493061443
1,1,35096,NS,0.2206494,5.493061443
0,1,583510,NS,0.1326041,5.493061443
1,1,226966,NS,0.2838848,5.493061443
0,1,589430,NS,1.1179002,5.493061443
1,1,88312,NS,0.12789,5.493061443
0,1,654739,NS,-0.0652216,5.493061443
1,1,331082,NS,0.2306029,5.493061443
1,1,572388,NS,0.1659366,5.493061443
1,1,654739,NS,-0.0116979,5.493061443
0,1,927270,NS,0.3759275,5.493061443
1,1,903227,NS,0.0732694,5.493061443
0,1,184040,NS,0.2127621,5.493061443
1,1,774923,NS,-0.0119883,5.493061443
1,1,331082,NS,0.276998,5.493061443
0,1,583510,NS,0.699767,5.493061443
0,1,88312,NS,0.2059157,5.493061443
0,1,903227,NS,0.6579723,5.493061443
1,1,177498,NS,0.1800966,5.493061443
1,1,226966,NS,0.3188498,5.493061443
1,1,106707,NS,0.3526834,5.493061443
0,1,435054,NS,0.8239071,5.493061443
1,1,816376,NS,-0.0679935,5.493061443
0,1,177498,NS,0.4068933,5.493061443
0,1,483701,NS,0.7052907,5.493061443
0,1,824806,NS,0.3821287,5.493061443
1,1,88312,NS,-0.0014914,5.493061443
1,1,435054,NS,0.4742902,5.493061443
1,1,583510,NS,0.3971435,5.493061443
1,1,950891,NS,0.0769132,5.493061443
1,1,824806,NS,0.2926323,5.493061443
0,1,106707,NS,0.1381518,5.493061443
1,1,981309,NS,0.2226423,5.493061443
1,1,450455,NS,0.0045124,5.493061443
0,1,950891,NS,0.2366722,5.493061443
0,1,654739,NS,0.0310662,5.493061443
1,1,927270,NS,0.2025434,5.493061443
0,1,226966,NS,0.3110926,5.493061443
0,1,589430,NS,0.1132266,5.493061443
1,1,389951,NS,0.1490098,5.493061443
0,1,981309,NS,0.2183489,5.493061443
0,1,954091,NS,0.1309598,5.493061443
0,1,774923,NS,0.0993195,5.493061443
0,1,389951,NS,0.1415382,5.493061443
1,1,483701,NS,0.0501974,5.493061443
0,1,816376,NS,0.1261419,5.493061443
0,1,35096,NS,0.4955781,5.493061443
0,1,572388,NS,0.0993672,5.493061443
0,1,450455,NS,0.0673166,5.493061443
1,1,572388,NS,0.2894846,5.493061443
0,1,331082,NS,0.1158627,5.493061443
0,1,770313,NS,0.3105527,5.493061443
1,1,589430,NS,0.3292643,5.493061443
1,1,954091,NS,0.0711046,5.493061443
1,1,35096,NS,0.0894311,5.493061443
1,1,770313,NS,0.2187257,5.493061443
1,1,389951,NS,0.3624032,5.455321115
1,1,770313,NS,0.2365127,5.455321115
0,1,106707,NS,1.5284216,5.455321115
1,1,583510,NS,0.8540442,5.455321115
0,1,824806,NS,0.3632978,5.455321115
0,1,331082,NS,0.5125185,5.455321115
0,1,981309,NS,0.6479914,5.455321115
0,1,903227,NS,0.3490025,5.455321115
1,1,654739,NS,0.124494,5.455321115
0,1,950891,NS,0.2271448,5.455321115
1,1,589430,NS,0.3532483,5.455321115
1,1,450455,NS,0.141473,5.455321115
0,1,450455,NS,0.1947893,5.455321115
1,1,824806,NS,0.8151455,5.455321115
0,1,583510,NS,0.3182681,5.455321115
1,1,903227,NS,0.2873731,5.455321115
1,1,981309,NS,0.0987776,5.455321115
0,1,88312,NS,-0.8198203,5.455321115
1,1,226966,NS,0.2679761,5.455321115
1,1,35096,NS,0.1936046,5.455321115
1,1,435054,NS,0.7654044,5.455321115
0,1,927270,NS,0.9883474,5.455321115
1,1,572388,NS,0.2529155,5.455321115
0,1,435054,NS,0.7849678,5.455321115
0,1,226966,NS,0.4739503,5.455321115
1,1,954091,NS,0.2607736,5.455321115
0,1,184040,NS,-0.3976546,5.455321115
1,1,177498,NS,0.2165536,5.455321115
1,1,816376,NS,0.2634777,5.455321115
0,1,770313,NS,0.5353601,5.455321115
0,1,177498,NS,0.2353444,5.455321115
1,1,950891,NS,0.1426014,5.455321115
0,1,816376,NS,0.7648408,5.455321115
0,1,483701,NS,0.3349837,5.455321115
1,1,483701,NS,-0.7723285,5.455321115
0,1,954091,NS,0.4559292,5.455321115
0,1,572388,NS,0.243932,5.455321115
0,1,654739,NS,0.3117467,5.455321115
1,1,331082,NS,0.4838305,5.455321115
1,1,774923,NS,0.246132,5.455321115
1,1,106707,NS,0.8371916,5.455321115
0,1,774923,NS,0.3408546,5.455321115
0,1,389951,NS,0.2072694,5.455321115
0,1,435054,NS,0.7424558,5.455321115
0,1,816376,NS,0.2821997,5.455321115
1,1,981309,NS,0.3918699,5.455321115
1,1,184040,NS,0.3398314,5.455321115
1,1,572388,NS,0.4066669,5.455321115
1,1,450455,NS,0.1755368,5.455321115
0,1,389951,NS,0.3152662,5.455321115
1,1,927270,NS,0.4054363,5.455321115
1,1,583510,NS,0.3340697,5.455321115
1,1,389951,NS,0.3808421,5.455321115
0,1,903227,NS,0.435379,5.455321115
1,1,483701,NS,0.3519489,5.455321115
0,1,774923,NS,0.370506,5.455321115
0,1,331082,NS,0.4698451,5.455321115
1,1,816376,NS,0.4590018,5.455321115
0,1,226966,NS,0.4633999,5.455321115
1,1,331082,NS,-0.4977777,5.455321115
1,1,954091,NS,0.2339551,5.455321115
1,1,824806,NS,0.6981008,5.455321115
0,1,177498,NS,0.4554584,5.455321115
0,1,184040,NS,0.2914312,5.455321115
0,1,483701,NS,0.3820916,5.455321115
0,1,927270,NS,0.4057336,5.455321115
0,1,950891,NS,0.261709,5.455321115
0,1,654739,NS,0.4420613,5.455321115
0,1,450455,NS,0.414934,5.455321115
0,1,583510,NS,0.4597554,5.455321115
0,1,572388,NS,0.5642653,5.455321115
1,1,950891,NS,0.2643024,5.455321115
0,1,770313,NS,0.54304,5.455321115
1,1,177498,NS,0.4464808,5.455321115
0,1,981309,NS,0.4604892,5.455321115
0,1,88312,NS,1.3926333,5.455321115
0,1,824806,NS,0.8497762,5.455321115
0,1,589430,NS,0.6985942,5.455321115
0,1,35096,NS,0.383471,5.455321115
1,1,903227,NS,0.8651776,5.455321115
0,1,106707,NS,1.1164022,5.455321115
1,1,35096,NS,0.4691176,5.455321115
1,1,435054,NS,0.3648349,5.455321115
0,1,954091,NS,-1.0416992,5.455321115
1,1,589430,NS,0.5015701,5.455321115
1,1,654739,NS,0.1105575,5.455321115
1,1,770313,NS,0.2333094,5.455321115
1,1,226966,NS,0.2567841,5.455321115
1,1,226966,NS,0.1594208,3.258096538
0,1,816376,NS,0.2355936,3.258096538
1,1,177498,NS,0.1674562,3.258096538
0,1,770313,NS,0.2156676,3.258096538
0,1,88312,NS,0.2141762,3.258096538
1,1,954091,NS,0.2945101,3.258096538
1,1,903227,NS,0.1525271,3.258096538
0,1,450455,NS,0.2045235,3.258096538
0,1,184040,NS,0.2805669,3.258096538
1,1,981309,NS,0.2104333,3.258096538
1,1,654739,NS,0.4047507,3.258096538
0,1,954091,NS,0.2370943,3.258096538
0,1,774923,NS,0.2068434,3.258096538
0,1,389951,NS,0.2219994,3.258096538
1,1,435054,NS,0.2643463,3.258096538
0,1,106707,NS,0.2154864,3.258096538
1,1,927270,NS,0.229302,3.258096538
1,1,389951,NS,0.4866615,3.258096538
1,1,774923,NS,0.0769766,3.258096538
0,1,435054,NS,0.5096463,3.258096538
1,1,88312,NS,0.1868329,3.258096538
0,1,589430,NS,0.4027359,3.258096538
1,1,770313,NS,0.2764275,3.258096538
1,1,331082,NS,0.6109185,3.258096538
0,1,583510,NS,0.3243146,3.258096538
0,1,483701,NS,0.2245547,3.258096538
1,1,483701,NS,0.2084471,3.258096538
1,1,583510,NS,0.3724333,3.258096538
0,0,35096,NS,0.2546297,3.258096538
0,1,824806,NS,0.19315,3.258096538
0,1,981309,NS,0.158883,3.258096538
0,1,331082,NS,0.3359748,3.258096538
1,1,572388,NS,0.1835232,3.258096538
1,1,106707,NS,0.2959445,3.258096538
1,1,824806,NS,0.1302934,3.258096538
1,0,35096,NS,0.1742804,3.258096538
1,1,816376,NS,0.183148,3.258096538
1,1,450455,NS,0.0327736,3.258096538
0,1,177498,NS,0.1895458,3.258096538
0,1,226966,NS,0.2273189,3.258096538
0,1,950891,NS,0.1971125,3.258096538
1,1,589430,NS,0.1741391,3.258096538
0,1,654739,NS,0.3163593,3.258096538
0,1,927270,NS,0.291684,3.258096538
0,1,903227,NS,0.2573899,3.258096538
0,1,572388,NS,0.1949224,3.258096538
1,1,950891,NS,0.204687,3.258096538
0,1,981309,NS,0.1639595,3.258096538
0,1,483701,NS,0.2661089,3.258096538
1,1,954091,NS,0.2023251,3.258096538
0,1,88312,NS,0.2099652,3.258096538
1,1,177498,NS,0.2769361,3.258096538
0,1,184040,NS,0.5964037,3.258096538
1,1,774923,NS,0.2018671,3.258096538
0,1,589430,NS,0.2947507,3.258096538
0,1,389951,NS,0.2992018,3.258096538
1,1,389951,NS,0.2428583,3.258096538
1,1,824806,NS,0.2351109,3.258096538
0,1,106707,NS,0.7498654,3.258096538
0,1,654739,NS,0.1729334,3.258096538
1,1,435054,NS,0.2732508,3.258096538
0,1,572388,NS,0.1853649,3.258096538
1,1,654739,NS,0.0346642,3.258096538
0,1,903227,NS,0.5548138,3.258096538
0,1,927270,NS,0.2220383,3.258096538
1,1,770313,NS,0.152562,3.258096538
0,0,35096,NS,0.3246718,3.258096538
1,1,184040,NS,0.2030612,3.258096538
1,1,106707,NS,0.2755568,3.258096538
0,1,226966,NS,0.2364355,3.258096538
1,1,450455,NS,0.1050037,3.258096538
0,1,583510,NS,0.4916951,3.258096538
1,1,583510,NS,0.3769389,3.258096538
0,1,824806,NS,0.3675267,3.258096538
1,1,589430,NS,0.1527782,3.258096538
1,1,483701,NS,0.2031297,3.258096538
0,1,331082,NS,0.1855582,3.258096538
1,1,331082,NS,0.313995,3.258096538
0,1,950891,NS,0.1824365,3.258096538
1,1,88312,NS,0.2744335,3.258096538
1,1,572388,NS,0.3598201,3.258096538
1,0,35096,NS,0.0440495,3.258096538
0,1,954091,NS,0.2289589,3.258096538
0,1,774923,NS,0.1443277,3.258096538
1,1,226966,NS,0.2980262,3.258096538
1,1,816376,NS,0.1612576,3.258096538
0,1,816376,NS,0.1718113,3.258096538
1,1,950891,NS,-0.015698,3.258096538
0,1,450455,NS,0.139658,3.258096538
0,1,770313,NS,0.2095958,3.258096538
1,1,981309,NS,0.2082421,3.258096538
0,1,177498,NS,0.1222585,3.258096538
0,1,435054,NS,0.3221972,3.258096538
1,1,927270,NS,0.2970031,3.258096538
1,1,184040,NS,0.9783107,3.401197382
0,1,927270,NS,0.2497257,3.401197382
1,1,331082,NS,0.2068388,3.401197382
0,1,177498,NS,0.1930715,3.401197382
0,1,981309,NS,0.2016476,3.401197382
0,1,35096,NS,1.0639774,3.401197382
0,1,435054,NS,0.7806999,3.401197382
0,1,483701,NS,0.3345194,3.401197382
1,1,583510,NS,0.3413235,3.401197382
0,1,824806,NS,0.0948942,3.401197382
0,1,950891,NS,0.2358143,3.401197382
0,1,903227,NS,0.2381843,3.401197382
1,1,88312,NS,0.5030816,3.401197382
0,1,654739,NS,0.0522021,3.401197382
1,1,981309,NS,0.0751818,3.401197382
0,1,954091,NS,0.1741748,3.401197382
1,1,927270,NS,0.3484771,3.401197382
1,1,106707,NS,0.2937115,3.401197382
1,1,589430,NS,0.3518751,3.401197382
1,1,816376,NS,0.0292042,3.401197382
0,1,774923,NS,0.273731,3.401197382
1,1,770313,NS,0.2424034,3.401197382
0,0,88312,NS,0.2850602,3.401197382
0,1,770313,NS,0.2186206,3.401197382
0,1,589430,NS,0.5277861,3.401197382
1,1,35096,NS,0.0765231,3.401197382
0,1,450455,NS,0.1982685,3.401197382
1,1,654739,NS,0.2004337,3.401197382
1,1,950891,NS,0.1673496,3.401197382
1,1,435054,NS,0.3163228,3.401197382
1,1,954091,NS,0.3219337,3.401197382
1,1,774923,NS,0.0639296,3.401197382
1,1,572388,NS,0.3786666,3.401197382
0,1,572388,NS,0.2776069,3.401197382
1,1,226966,NS,0.1531879,3.401197382
0,1,184040,NS,0.1949698,3.401197382
0,1,583510,NS,0.2493603,3.401197382
1,1,483701,NS,0.0829101,3.401197382
1,1,450455,NS,0.1034679,3.401197382
1,1,389951,NS,0.1734839,3.401197382
0,1,389951,NS,0.23017,3.401197382
0,1,106707,NS,0.3607389,3.401197382
0,1,226966,NS,0.1783473,3.401197382
0,1,816376,NS,0.4952344,3.401197382
0,1,331082,NS,0.5575666,3.401197382
1,1,824806,NS,0.1492101,3.401197382
1,1,177498,NS,0.0185738,3.401197382
0,1,435054,NS,0.9617987,3.401197382
1,1,583510,NS,0.3914687,3.401197382
1,1,88312,NS,0.336145,3.401197382
1,1,903227,NS,0.3007773,3.401197382
0,1,903227,NS,0.260969,3.401197382
1,1,927270,NS,0.2738352,3.401197382
1,1,106707,NS,0.3134321,3.401197382
1,1,226966,NS,0.2859489,3.401197382
