LanguageName,InventoryID,ISO6393,Glottocode,Source,name,isocodes,level,macroarea,latitude,longitude,SegmentN
GUAJIRO,344,guc,wayu1243,upsid,Wayuu,guc,language,South America,11.395566,-72.199791,26
Guambiano,1855,gum,guam1248,saphon,Guambiano,gum,language,South America,2.55849,-76.582,25
GUAMBIANO,347,gum,guam1248,upsid,Guambiano,gum,language,South America,2.55849,-76.582,24
Guarani,119,gug,para1311,spa,Paraguayan Guaraní,gug,language,South America,-25.60551,-57.08816,36
GUARANI,345,gug,para1311,upsid,Paraguayan Guaraní,gug,language,South America,-25.60551,-57.08816,36
Guarayu,2085,gyr,guar1292,saphon,Guarayu,gyr,language,South America,-15.8247,-61.6934,26
Guató,1959,gta,guat1253,saphon,Guató,gta,language,South America,-17.8696,-57.2897,25
Guayabero,1912,guo,guay1257,saphon,Guayabero,guo,language,South America,2.8969,-71.844,22
Gudanji,2689,wmb,guda1243,er,Gudanji,NA,dialect,Australia,NA,NA,19
Guɗe,726,gde,gude1246,aa,Gude,gde,language,Africa,10.2138,13.403,36
Gudjal,2818,mis,gudj1237,er,Gudjal,NA,language,Australia,-19.44157406,144.6482584,18
GUGU-YALANDYI,349,gvn,kuku1273,upsid,Kuku-Yalanji,gvn,language,Australia,-16.0036,145.188,16
Gugu Badhun,2819,gdc,gugu1253,er,Gugu Badhun,gdc,language,Australia,-18.4921,144.46,17
Gugu Wakura,2885,gvn,kuku1273,er,Kuku-Yalanji,gvn,language,Australia,-16.0036,145.188,16
Gujarati,1725,guj,guja1252,ra,Gujarati,guj,language,Eurasia,22.687,71.0962,118
Gulmancema,727,gux,gour1243,aa,Gourmanchéma,gux,language,Africa,11.6711,1.28489,33
Gumatj,2975,gnn,guma1253,er,Gumatj,gnn,language,Australia,-12.25254,136.83042,31
Gumbaynggir,2735,kgs,kumb1268,er,Kumbainggar,kgs,language,Australia,-29.8189,152.913,19
Gumer,1462,sgw,gume1239,gm,Gumer,NA,dialect,Africa,NA,NA,42
Gumuz,1475,guk,gumu1244,gm,Northern Gumuz,guk,language,Africa,11.05,35.93,44
Gun-Dedjnjenghmi,2656,gup,gund1246,er,Kundjeyhmi,NA,dialect,Australia,NA,NA,27
Gun-Djeihmi,2657,gup,gund1246,er,Kundjeyhmi,NA,dialect,Australia,NA,NA,27
Gundungurra,2997,xrd,gund1248,er,Gundungurra,xrd,dialect,Australia,-33.7,150.3,25
Gungabula,2814,gyf,gung1248,er,Gungabula,gyf,language,Australia,-25.6896,148.604,20
Gunggari,2815,kgl,kung1258,er,Kunggari,kgl,language,Australia,-24.2182,143.222,18
Günün Yajich,1906,pue,puel1244,saphon,Puelche,pue,language,South America,-42.223,-68.666,36
Gunwinggu,883,gup,gunw1252,ph,Bininj Kun-Wok,gup,language,Australia,-12.3398,133.358,24
Gunya,2816,gyy,guny1241,er,Gunya,gyy,language,Australia,-27.0642,145.862,31
Gupapuyngu,2972,guf,gupa1247,er,Gupapuyngu,guf,language,Australia,-12.2868,135.337,31
Gura,1463,sgw,seba1251,gm,Sebat Bet Gurage,sgw,language,Africa,8.11879,37.9891,42
Gureng-gureng,2938,gnr,gure1255,er,Gureng Gureng,gnr,language,Australia,-25.3893,151.175,23
Gurindji,2853,gue,guri1247,er,Gurindji,gue,language,Australia,-17.0329,130.379,23
Gurr-Goni,2677,gge,gura1252,er,Guragone,gge,language,Australia,-12.66855,134.09501,27
Gutob,1726,gbj,bodo1267,ra,Bodo Gadaba,gbj,language,Eurasia,18.3857,82.771,76
Guugu Yimidhirr,2886,kky,gugu1255,er,Guugu Yimidhirr,kky,language,Australia,-14.9424,144.831,23
Guwa,2737,xgw,guwa1242,er,Guwa,xgw,language,Australia,-21.35147706,142.5243782,23
Guwamu,3017,gwu,guwa1243,er,Guwamu,gwu,language,Australia,-27.8289,148.867,21
Guwar,2714,mis,guwa1244,er,Guwar,NA,language,Australia,-27.16698973,153.3998245,19
Guweng,2939,gnr,gure1255,er,Gureng Gureng,gnr,language,Australia,-25.3893,151.175,23
Gwandara (Cancara),1353,gwn,gwan1268,gm,Gwandara,gwn,language,Africa,9.20464,7.49931,52
Gwandara (Gitata),1355,gwn,gwan1268,gm,Gwandara,gwn,language,Africa,9.20464,7.49931,64
Gwandara (Karshi),1352,gwn,gwan1268,gm,Gwandara,gwn,language,Africa,9.20464,7.49931,46
Gwandara (Koro),1356,gwn,gwan1268,gm,Gwandara,gwn,language,Africa,9.20464,7.49931,48
Gwandara (Nimbia),1357,gwn,gwan1268,gm,Gwandara,gwn,language,Africa,9.20464,7.49931,65
Gwandara (Toni),1354,gwn,gwan1268,gm,Gwandara,gwn,language,Africa,9.20464,7.49931,48
GWARI,339,gbr,gbag1258,upsid,Gbagyi,gbr,language,Africa,9.29842,6.90495,26
Gyeto,1464,sgw,seba1251,gm,Sebat Bet Gurage,sgw,language,Africa,8.11879,37.9891,45
Hadiyya,1363,hdy,hadi1240,gm,Hadiyya,hdy,language,Africa,7.57377,37.7577,56
HADZA,357,hts,hadz1240,upsid,Hadza,hts,language,Africa,-3.83115,35.0458,62
Haida,67,hax,sout2956,spa,Southern Haida,hax,language,North America,53.2616,-132.008,50
HAIDA,353,hax,sout2956,upsid,Southern Haida,hax,language,North America,53.2616,-132.008,49
Hakka,18,hak,hakk1236,spa,Hakka Chinese,hak,language,Eurasia,25,116,31
HAKKA,350,hak,hakk1236,upsid,Hakka Chinese,hak,language,Eurasia,25,116,22
Hakka Chinese,2323,hak,hakk1236,ea,Hakka Chinese,hak,language,Eurasia,25,116,86
Hakka Chinese,2165,hak,hakk1236,uz,Hakka Chinese,hak,language,Eurasia,25,116,86
Halbi,1727,hlb,halb1244,ra,Halbi,hlb,language,Eurasia,20.3081,81.3742,42
HAMER,218,amf,hame1242,upsid,Hamer-Banna,amf,language,Africa,5.06515,36.5176,35
Hanga,728,hag,hang1258,aa,Hanga,hag,language,Africa,9.33929,-1.57833,29
Hanga Hundi; Kwasengen; West Wosera,1064,wos,hang1263,ph,Hanga Hundi,wos,language,Papunesia,-3.90364,142.849,23
Harari,1397,har,hara1271,gm,Harari,har,language,Africa,9.30485,42.1332,34
Hausa,729,hau,haus1257,aa,Hausa,hau,language,Africa,11.1513,8.7804,165
Hausa,124,hau,haus1257,spa,Hausa,hau,language,Africa,11.1513,8.7804,165
Hausa,2188,hau,haus1257,uz,Hausa,hau,language,Africa,11.1513,8.7804,165
Hausa,730,hau,haus1257,aa,Hausa,hau,language,Africa,11.1513,8.7804,165
HAUSA,351,hau,haus1257,upsid,Hausa,hau,language,Africa,11.1513,8.7804,38
Hawaiian,43,haw,hawa1245,spa,Hawaiian,haw,language,Papunesia,19.6297,-155.43,19
HAWAIIAN,352,haw,hawa1245,upsid,Hawaiian,haw,language,Papunesia,19.6297,-155.43,13
Haya,884,hay,haya1250,ph,Haya,hay,language,Africa,-1.70878,31.4846,29
Hayu,2396,vay,wayu1241,ea,Wayu,vay,language,Eurasia,27.3047,86.1227,54
Hebrew,2189,heb,hebr1245,uz,Modern Hebrew,heb,language,Eurasia,31.1056,35.0179,27
Heiban,1497,hbn,heib1243,gm,Ebang,hbn,language,Africa,11.2908,30.5282,34
herero,1255,her,here1253,gm,Herero,her,language,Africa,-21.0231,20.5655,26
Hide,1403,xed,hdii1240,gm,Hdi,xed,language,Africa,10.942,13.6881,41
HIGHLAND CHINANTEC,279,chq,quio1240,upsid,Quiotepec Chinantec,chq,language,North America,17.5621,-96.602,41
Higi,1368,hig,kamw1239,gm,Kamwe,hig,language,Africa,10.646,13.5136,35
Hiligaynon,1696,hil,hili1240,gm,Hiligaynon,hil,language,Papunesia,10.4018,122.974,25
Hill Guang,1323,cpn,cher1271,gm,Cherepon,cpn,language,Africa,6.05387,-0.10955,38
Hill Jarawa,896,izr,izer1241,ph,Izere,izr,language,Africa,9.5,8.7,39
Hindi,2542,hin,hind1269,ea,Hindi,hin,language,Eurasia,25,77,187
Hindi,2190,hin,hind1269,uz,Hindi,hin,language,Eurasia,25,77,187
Hindi,1728,hin,hind1269,ra,Hindi,hin,language,Eurasia,25,77,187
Hindi-Urdu,176,hin,hind1269,spa,Hindi,hin,language,Eurasia,25,77,94
HINDI-URDU,354,hin,hind1269,upsid,Hindi,hin,language,Eurasia,25,77,61
HIXKARYANA,355,hix,hixk1239,upsid,Hixkaryána,hix,language,South America,-0.16265,-58.80153,23
Hixkaryána,1871,hix,hixk1239,saphon,Hixkaryána,hix,language,South America,-0.16265,-58.80153,23
HMONG,291,cqd,chua1256,upsid,Chuanqiandian Cluster Miao,cqd,language,Eurasia,22.5638,101.95,56
Ho,1729,hoc,hooo1248,ra,Ho,hoc,language,Eurasia,23.9596,87.1188,78
Hoava,1211,hoa,hoav1238,ph,Hoava,hoa,language,Papunesia,-8.19679,157.595,21
Holoholo,1389,hoo,holo1240,gm,Holoholo,hoo,language,Africa,-5.37545,28.3274,26
Hopi,95,hop,hopi1249,spa,Hopi,hop,language,North America,35.7653,-110.535,49
HOPI,356,hop,hopi1249,upsid,Hopi,hop,language,North America,35.7653,-110.535,28
Hoti,2120,yau,yuwa1244,saphon,Hoti,yau,language,South America,5.63879,-65.4267,35
Huallaga (Huanuco) Quechua,1155,qvh,huam1248,ph,Huamalíes-Dos de Mayo Huánuco Quechua,qvh,language,South America,-9.15718,-76.3372,31
Huallaga Huánuco Quechua,2034,qub,hual1241,saphon,Huallaga Huánuco Quechua,qub,language,South America,-9.57135,-75.594,22
Huambisa,1948,hub,huam1247,saphon,Huambisa,hub,language,South America,-3.99109,-77.9797,23
Huanca,889,qxw,jauj1238,ph,Jauja Wanca Quechua,qxw,language,South America,-11.6747,-75.2786,27
HUARI,563,tba,aika1237,upsid,Aikanã,tba,language,South America,-12.6695,-60.5353,32
Huastec,1116,hus,huas1242,ph,Huastec,hus,language,North America,21.6153,-98.5028,36
HUASTECO,360,hus,huas1242,upsid,Huastec,hus,language,North America,21.6153,-98.5028,26
HUAVE,361,huv,sanm1287,upsid,San Mateo del Mar Huave,huv,language,North America,16.2129,-95.0077,29
Huave, San Mateo del Mar,888,huv,sanm1287,ph,San Mateo del Mar Huave,huv,language,North America,16.2129,-95.0077,24
Huaylas,887,qwh,huay1240,ph,Huaylas Ancash Quechua,qwh,language,South America,-9.38709,-77.7768,30
Huaylas-Conchucos Quechua,2035,qxn,nort2979,saphon,Northern Conchucos Ancash Quechua,qxn,language,South America,-8.97356,-77.4146,23
Huichol,886,hch,huic1243,ph,Huichol,hch,language,North America,21.954,-104.062,25
Huitoto, Minica,2128,hto,mini1256,saphon,Minica Huitoto,hto,language,South America,-1.54535,-73.1107,24
Huitoto, Murui,2129,huu,muru1274,saphon,Murui Huitoto,huu,language,South America,-1.13669,-73.8331,20
Humla Bhotia,2313,hut,huml1238,ea,Humla,hut,language,Eurasia,30.1451,81.5659,69
Hungarian,2191,hun,hung1274,uz,Hungarian,hun,language,Eurasia,46.9068585714,19.6555271429,168
Hungarian,183,hun,hung1274,spa,Hungarian,hun,language,Eurasia,46.9068585714,19.6555271429,168
HUNGARIAN,358,hun,hung1274,upsid,Hungarian,hun,language,Eurasia,46.9068585714,19.6555271429,40
Hunzib,2237,huz,hunz1247,uz,Hunzib,huz,language,Eurasia,42.0808,46.1369,60
Hup,1991,jup,hupd1244,saphon,Hup,jup,language,South America,0.58622,-69.8359,63
Hup,1020,jup,hupd1244,ph,Hup,jup,language,South America,0.58622,-69.8359,63
Hupa,65,hup,hupa1239,spa,Hupa-Chilula,hup,language,North America,41.0982,-123.68,42
HUPA,359,hup,hupa1239,upsid,Hupa-Chilula,hup,language,North America,41.0982,-123.68,35
Huron,885,wya,huro1249,ph,Lorette Huron,NA,dialect,North America,NA,NA,17
Iai,39,iai,iaai1238,spa,Iaai,iai,language,Papunesia,-20.6301,166.59,52
IAI,363,iai,iaai1238,upsid,Iaai,iai,language,Papunesia,-20.6301,166.59,52
IATE,332,fun,fuln1247,upsid,Fulniô,fun,language,South America,-9.02591,-37.1402,30
IBAN,364,iba,iban1264,upsid,Iban,iba,language,Papunesia,2.09041,112.934,25
Ibani,891,iby,iban1261,ph,Ibani,iby,language,Africa,4.49119,7.23558,38
Ibibio,1057,ibb,ibib1240,ph,Ibibio,ibb,language,Africa,5.15279,7.86688,32
Icelandic,158,isl,icel1247,spa,Icelandic,isl,language,Eurasia,63.4837,-19.0212,84
Icelandic,2568,isl,icel1247,ea,Icelandic,isl,language,Eurasia,63.4837,-19.0212,84
Ida''an',1187,dbj,idaa1241,ph,Ida'an,dbj,language,Papunesia,5.29059,118.515,23
Idu,1536,idu,idom1241,gm,Idoma,idu,language,Africa,7.19139,7.71261,75
Ifɛ̀,731,ife,ifee1241,aa,Ifè,ife,language,Africa,7.63568,1.58494,34
Igbo,143,ibo,nucl1417,spa,Igbo,ibo,language,Africa,4.62705,7.23441,136
Igbo,732,ibo,nucl1417,aa,Igbo,ibo,language,Africa,4.62705,7.23441,136
Igbo,2192,ibo,nucl1417,uz,Igbo,ibo,language,Africa,4.62705,7.23441,136
IGBO,365,ibo,nucl1417,upsid,Igbo,ibo,language,Africa,4.62705,7.23441,59
Igede,733,ige,iged1239,aa,Igede,ige,language,Africa,6.95522,8.27362,38
Ignaciano,1844,ign,igna1246,saphon,Ignaciano,ign,language,South America,-15.1188,-65.3993,19
Igo,1580,ahl,igoo1238,gm,Igo,ahl,language,Africa,7.25499,0.67846,33
Iikile,1337,khy,kele1255,gm,Kele-Foma,khy,language,Africa,0.36906,24.3098,30
Ijo de l'est; Eastern Ijo,734,ijs,sout2774,aa,Southeast Ijo,ijs,language,Africa,4.44235,6.32192,44
IK,368,ikx,ikkk1242,upsid,Ik,ikx,language,Africa,3.61407,34.2507,44
Ika,1096,arh,arhu1242,ph,Arhuaco,arh,language,South America,10.7018,-73.6363,53
Ika,1891,arh,arhu1242,saphon,Arhuaco,arh,language,South America,10.7018,-73.6363,53
Ikalanga,1276,kck,ikal1242,gm,Ikalanga,NA,dialect,Africa,NA,NA,71
Ikarranggal,2878,ikr,ikar1243,er,Ikaranggal,ikr,language,Australia,-15.538,143.349,23
Ikpeng,1872,txi,ikpe1245,saphon,Ikpeng,txi,language,South America,-11.37822,-53.49553,18
Ikwere,1405,ikw,ikwe1242,gm,Ikwere,ikw,language,Africa,5.04333,6.86651,46
Ikwo,735,iqw,ikwo1238,aa,Ikwo,iqw,dialect,Africa,NA,NA,40
Ilgar,2671,ilg,ilga1238,er,Ilgar,NA,dialect,Australia,NA,NA,24
Ilocano,1117,ilo,ilok1237,ph,Iloko,ilo,language,Papunesia,15.9361,120.993,46
Ilocano,2606,ilo,ilok1237,ea,Iloko,ilo,language,Papunesia,15.9361,120.993,46
Iloko/Ilocano,1670,ilo,ilok1237,gm,Iloko,ilo,language,Papunesia,15.9361,120.993,23
Imbabura Quichua,2026,qvi,imba1240,saphon,Imbabura Highland Quichua,qvi,language,South America,0.31776,-78.3729,20
Imonda,892,imn,imon1245,ph,Imonda,imn,language,Papunesia,-3.31228,141.171,23
Iñapari,1819,inp,inap1243,saphon,Iñapari,inp,language,South America,-12.4653,-69.3083,31
Indonesian,1690,ind,indo1316,gm,Indonesian,ind,language,Papunesia,-7.33458,109.716,62
Indonesian,1144,ind,indo1316,ph,Indonesian,ind,language,Papunesia,-7.33458,109.716,62
Inga,2027,inb,inga1252,saphon,Colombian Inga,inb,language,South America,1.00313,-76.8606,38
Inga,2028,inj,jung1240,saphon,San Andrés-Lowland Inga,inj,dialect,South America,0.88872,-76.6593,38
Ingarikó,1873,ake,akaw1239,saphon,Akawaio,ake,language,South America,6.16277,-60.862,21
Ingush,893,inh,ingu1240,ph,Ingush,inh,language,Eurasia,43.11,45.03,117
Ingush,2251,inh,ingu1240,ea,Ingush,inh,language,Eurasia,43.11,45.03,117
Inuit,62,kal,kala1399,spa,Kalaallisut,kal,language,North America,69.3761,-52.864,38
INUIT,388,kal,kala1399,upsid,Kalaallisut,kal,language,North America,69.3761,-52.864,22
Iñupiaq; Iñupiat; Inupiat; Inupiaq,1077,esi,nort2943,ph,North Alaskan Inupiatun,esi,language,North America,69.582,-143.77,27
Iquito,2140,iqu,iqui1243,saphon,Iquito,iqu,language,South America,-3.31233,-73.97046,19
IRANXE,371,irn,iran1263,upsid,Irántxe-Münkü,irn,language,South America,-12.7178,-57.9806,39
Iraqw,129,irk,iraq1241,spa,Iraqw,irk,language,Africa,-4.19948,35.2939,48
IRAQW,370,irk,iraq1241,upsid,Iraqw,irk,language,Africa,-4.19948,35.2939,45
IRARUTU,369,irh,irar1238,upsid,Irarutu,irh,language,Papunesia,-2.94438,133.586,19
Irish,2193,gle,iris1253,uz,Irish,gle,language,Eurasia,53.2186,-7.61509,151
IRISH,342,gle,iris1253,upsid,Irish,gle,language,Eurasia,53.2186,-7.61509,69
Irish Gaelic,156,gle,iris1253,spa,Irish,gle,language,Eurasia,53.2186,-7.61509,68
Irula,1730,iru,irul1243,ra,Irula of the Nilgiri,iru,language,Eurasia,12.70645,79.95209,52
Isaka,894,ksi,kris1246,ph,I'saka,ksi,language,Papunesia,-2.80084,141.303,18
Ishkashimi,2270,isk,ishk1246,ea,Ishkashimi,isk,language,Eurasia,36.67,71.55,39
Island Carib,107,crb,isla1278,spa,Island Carib,crb,language,North America,15.364795,-61.342957,29
ISLAND CARIB,292,crb,isla1278,upsid,Island Carib,crb,language,North America,15.364795,-61.342957,27
ISOKO,372,iso,isok1239,upsid,Isoko,iso,language,Africa,5.52889,6.24682,37
Israeli Hebrew,2449,heb,hebr1245,ea,Modern Hebrew,heb,language,Eurasia,31.1056,35.0179,25
Isthmus (Juchitán) Zapotec,2218,zai,isth1244,uz,Isthmus Zapotec,zai,language,North America,16.4548,-94.8444,32
Italian,2427,ita,ital1282,ea,Italian,ita,language,Eurasia,43.0464,12.6489,130
Italian,1145,ita,ital1282,ph,Italian,ita,language,Eurasia,43.0464,12.6489,130
Italian,2195,ita,ital1282,uz,Italian,ita,language,Eurasia,43.0464,12.6489,130
Itelmen,2297,itl,itel1242,ea,West Itelmen,itl,language,Eurasia,56.046173,156.30704,32
ITELMEN,373,itl,itel1242,upsid,West Itelmen,itl,language,Eurasia,56.046173,156.30704,32
Iten,1533,etx,eten1239,gm,Eten,etx,language,Africa,9.73073,8.61443,74
Itonama,103,ito,iton1250,spa,Itonama,ito,language,South America,-12.80431,-64.35748,50
Itonama,1928,ito,iton1250,saphon,Itonama,ito,language,South America,-12.80431,-64.35748,50
ITONAMA,374,ito,iton1250,upsid,Itonama,ito,language,South America,-12.80431,-64.35748,25
Itunyoso Trique,2216,trq,sanm1298,uz,San Martín Itunyoso Triqui,trq,language,North America,17.2428,-97.9202,48
IVATAN,376,ivv,ivat1242,upsid,Itbayat,ivv,language,Papunesia,20.77,121.85,23
Iwaidja,2672,ibd,iwai1244,er,Iwaidja,ibd,language,Australia,-11.3379,132.453,23
IWAM,377,iwm,iwam1256,upsid,Iwam,iwm,language,Papunesia,-4.27346,141.817,17
Iyive,1664,uiv,iyiv1238,gm,Iyive,uiv,language,Africa,6.50437,9.53302,64
Izere,1538,izr,izer1241,gm,Izere,izr,language,Africa,9.5,8.7,39
Izi,736,izz,izii1239,aa,Izi,izz,dialect,Africa,6.33,8,51
Jabirr-Jabirr,2699,dyb,dyab1238,er,Dyaberdyaber,dyb,language,Australia,-17.18653,122.52306,20
Jabutí,1960,jbt,djeo1235,saphon,Djeoromitxí,jbt,language,South America,-12.038,-64.6694,24
JACALTEC,378,jac,popt1235,upsid,Popti',jac,language,North America,15.6609,-91.6633,32
Jah-Hut,2567,jah,jahh1242,ea,Jah Hut,jah,language,Eurasia,3.67619,102.291,52
Jalonke,895,yal,yalu1240,ph,Yalunka,yal,language,Africa,9.97186,-11.2836,33
Jamaican Creole,1053,jam,jama1262,ph,Jamaican Creole English,jam,language,North America,18.13,-77.2612,33
Jamamadí,1846,jaa,jama1261,saphon,Madi,jaa,language,South America,-7.62223,-66.5662,16
Jaminjung,2683,djd,djam1255,er,Jaminjung-Ngaliwurru,djd,language,Australia,-15.0558,130.06,22
Jamsay, Dogon,1442,djm,jams1239,gm,Jamsay Dogon,djm,language,Africa,14.1794,-2.57999,47
Jandai,2728,jan,jand1248,er,Jandai,jan,dialect,Australia,NA,NA,19
Japanese,197,jpn,nucl1643,spa,Japanese,jpn,language,Eurasia,35,135,61
Japanese,2196,jpn,nucl1643,uz,Japanese,jpn,language,Eurasia,35,135,61
JAPANESE,384,jpn,nucl1643,upsid,Japanese,jpn,language,Eurasia,35,135,20
Japhug,2407,jya,japh1234,ea,Japhug,NA,language,Eurasia,32.1,102.36,58
Japreria,1874,jru,japr1238,saphon,Japrería,jru,language,South America,10.5523,-72.7101,20
JAPRERIA,386,jru,japr1238,upsid,Japrería,jru,language,South America,10.5523,-72.7101,24
Jaqaru,1852,jqr,jaqa1244,saphon,Jaqaru,jqr,language,South America,-12.741939,-75.809231,42
JAQARU,385,jqr,jaqa1244,upsid,Jaqaru,jqr,language,South America,-12.741939,-75.809231,39
Jarawara,897,jaa,jama1261,ph,Madi,jaa,language,South America,-7.62223,-66.5662,34
Jarawara,1847,jaa,jama1261,saphon,Madi,jaa,language,South America,-7.62223,-66.5662,34
Jardwadjali,2783,mis,djad1246,er,Djadjawurrungic,NA,dialect,Australia,NA,NA,21
Jaru,2854,ddj,jaru1254,er,Jaru,ddj,language,Australia,-18.3288,128.262,23
Jauja-Huanca Quechua,2029,qxw,jauj1238,saphon,Jauja Wanca Quechua,qxw,language,South America,-11.6747,-75.2786,22
Jaunsari,1731,jns,jaun1243,ra,Jaunsari,jns,language,Eurasia,30.5587,77.9084,51
Javanese,1675,jav,java1254,gm,Javanese,jav,language,Papunesia,-7.001,109.287,63
Javanese,36,jav,java1254,spa,Javanese,jav,language,Papunesia,-7.001,109.287,63
JAVANESE,380,jav,java1254,upsid,Javanese,jav,language,Papunesia,-7.001,109.287,29
Jawi,2700,djw,djaw1238,er,Djawi,djw,language,Australia,-16.4163,123.186,20
Jawoyn,2662,djn,djau1244,er,Jawoyn,djn,language,Australia,-14.1361,133.002,27
JEBERO,381,jeb,jebe1250,upsid,Jebero,jeb,language,South America,-5.40317,-76.4103,23
Jemez,898,tow,jeme1245,ph,Towa,tow,language,North America,35.5994,-106.766,61
Jere,1539,jer,jere1244,gm,Jere,jer,language,Africa,10.1962,8.95834,44
Jiarong,1208,jya,jiar1240,ph,NA,NA,NA,NA,NA,NA,57
Jicarilla Apache,1232,apj,jica1244,ph,Jicarilla Apache,apj,language,North America,36.8079,-107.007,56
Jili,899,mgi,liji1238,ph,Lijili,mgi,language,Africa,8.52193,8.35562,48
JINGPHO,387,kac,kach1280,upsid,Southern Jinghpaw,kac,language,Eurasia,25.4634,97.3278,30
Jingulu,2687,jig,djin1251,er,Jingulu,jig,language,Australia,-17.165,133.659,20
Jita,1439,jit,jita1239,gm,Jita,jit,language,Africa,-1.62681,33.9141,29
Jivaro,113,jiv,shua1257,spa,Shuar,jiv,language,South America,-3.45136,-78.1892,24
JIVARO,383,jiv,shua1257,upsid,Shuar,jiv,language,South America,-3.45136,-78.1892,23
Jiwarli,2744,dze,djiw1241,er,Djiwarli,dze,language,Australia,-24.10724,116.98858,26
Jiβana,1590,nyf,giry1241,gm,Giryama,nyf,language,Africa,-3.30638,39.6648,47
JOMANG,580,tlo,talo1250,upsid,Tasomi-Tata,tlo,language,Africa,10.6453,30.4815,21
Joola,737,dyo,jola1263,aa,Jola-Fonyi,dyo,language,Africa,12.75752,-15.7354766667,29
Joola Huluf,1311,csk,jola1262,gm,Jola-Esulalu,csk,language,Africa,12.5089,-16.5539,51
jowulu,1287,jow,jowu1238,gm,Jowulu,jow,language,Africa,10.7691,-5.47873,45
Juang,1089,jun,juan1238,ph,Juang,jun,language,Eurasia,21.2606,85.5845,102
Juang,1732,jun,juan1238,ra,Juang,jun,language,Eurasia,21.2606,85.5845,102
Juang,2258,jun,juan1238,ea,Juang,jun,language,Eurasia,21.2606,85.5845,102
Judeo-Spanish,2194,lad,ladi1251,uz,Ladino,lad,language,Eurasia,41.205,28.6632,34
Juhuri,2284,jdt,jude1256,ea,Judeo-Tat,jdt,language,Eurasia,42.068306,48.264749,31
Jukun,2695,dyd,dyug1238,er,Dyugun,dyd,language,Australia,-17.906,122.408,28
Júma,2086,jua,juma1249,saphon,Júma,jua,language,South America,-7.27501,-64.0998,24
Jumjum,1312,jum,jumj1238,gm,Jumjum,jum,language,Africa,10.4349,33.7494,39
Jur mödö,738,bex,jurm1239,aa,Jur Modo,bex,language,Africa,6.03321,29.974,49
Jurúna,2087,jur,juru1256,saphon,Jurúna,jur,language,South America,-10.9354,-53.3472,28
K'EKCHI,397,kek,kekc1242,upsid,Kekchí,kek,language,North America,15.3788,-89.2452,26
Kaapor,2088,urb,urub1250,saphon,Urubú-Kaapor,urb,language,South America,-2.46455,-46.2204,26
Kabardian,4,kbd,kaba1278,spa,Kabardian,kbd,language,Eurasia,43.5082,43.3918,225
KABARDIAN,391,kbd,kaba1278,upsid,Kabardian,kbd,language,Eurasia,43.5082,43.3918,56
Kabiye,1142,kbp,kabi1261,ph,Kabiyé,kbp,language,Africa,8.96816,0.495023,47
Kabiyɛ,739,kbp,kabi1261,aa,Kabiyé,kbp,language,Africa,8.96816,0.495023,47
Kabyle,900,kab,kaby1243,ph,Kabyle,kab,language,Africa,36.4103,4.76137,30
Kada,901,gid,gida1247,ph,Gidar,gid,language,Africa,9.874715,14.07845,38
Kadiweu,1118,kbc,kadi1248,ph,Kadiwéu,kbc,language,South America,-19.7222,-57.582,31
Kadiwéu,1915,kbc,kadi1248,saphon,Kadiwéu,kbc,language,South America,-19.7222,-57.582,31
KADUGLI,627,xtc,katc1249,upsid,Katcha-Kadugli-Miri,xtc,language,Africa,10.8423,29.4914,27
Kadugli (Kadugli),1421,xtc,katc1249,gm,Katcha-Kadugli-Miri,xtc,language,Africa,10.8423,29.4914,62
Kadugli (Katcha),1423,xtc,katc1249,gm,Katcha-Kadugli-Miri,xtc,language,Africa,10.8423,29.4914,61
Kadugli (Miri),1422,xtc,katc1249,gm,Katcha-Kadugli-Miri,xtc,language,Africa,10.8423,29.4914,63
Kagulu,1381,kki,kagu1239,gm,Kagulu,kki,language,Africa,-6.38204,37.0534,31
Kaiabi,902,kyz,kaya1329,ph,Kayabí,kyz,language,South America,-11.2747,-55.5479,24
Kaingang,1961,kgp,kain1272,saphon,Kaingang,kgp,language,South America,-27.7671,-52.5394,16
KAINGANG,402,kgp,kain1272,upsid,Kaingang,kgp,language,South America,-27.7671,-52.5394,27
Kaingáng, São Paulo,1980,zkp,saop1235,saphon,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609,27
Kaiwá,2089,kgk,kaiw1246,saphon,Kaiwá,kgk,language,South America,-24.589,-54.6815,26
