ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,Item_ZhuyinFuhao
76,22,6,870,1,1579,1,so3,so3,ㄙㄛˇ
76,2,4,598,0,697,1,so3,so3,ㄙㄛˇ
76,20,8,1274,1,218,1,so3,so3,ㄙㄛˇ
76,1,9,1339,0,339,1,so3,so3,ㄙㄛˇ
76,8,10,1526,0,535,1,so3,so3,ㄙㄛˇ
77,8,7,996,1,309,1,cie1,Ci[1,ㄘㄧㄝ
77,1,9,1328,0,281,1,cie1,Ci[1,ㄘㄧㄝ
77,22,9,1403,0,466,1,cie1,Ci[1,ㄘㄧㄝ
77,2,9,1360,0,1444,1,cie1,Ci[1,ㄘㄧㄝ
77,20,4,611,1,288,1,cie1,Ci[1,ㄘㄧㄝ
78,22,9,1431,1,1423,1,chuo2,zuo2,ㄔㄨㄛˊ
78,2,6,809,0,831,1,chuo2,zuo2,ㄔㄨㄛˊ
78,1,8,1165,0,395,1,chuo2,zuo2,ㄔㄨㄛˊ
78,8,2,176,0,1441,1,chuo2,zuo2,ㄔㄨㄛˊ
78,20,9,1355,1,556,1,chuo2,zuo2,ㄔㄨㄛˊ
79,8,8,1234,1,860,1,pun1,Pun1,ㄆㄨㄣ
79,2,1,104,1,2190,1,pun1,Pun1,ㄆㄨㄣ
79,22,3,416,0,1561,1,pun1,Pun1,ㄆㄨㄣ
79,20,3,461,1,46,1,pun1,Pun1,ㄆㄨㄣ
79,1,1,70,0,2339,1,pun1,Pun1,ㄆㄨㄣ
80,22,5,698,0,1657,1,siao1,siau1,ㄙㄧㄠ
80,20,8,1278,1,226,1,siao1,siau1,ㄙㄧㄠ
80,8,6,912,1,924,1,siao1,siau1,ㄙㄧㄠ
80,2,7,1096,1,2261,1,siao1,siau1,ㄙㄧㄠ
80,1,5,773,0,784,1,siao1,siau1,ㄙㄧㄠ
81,20,3,359,1,288,1,giu4,kiou4,ㄍㄧㄡˋ
81,1,5,676,0,907,1,giu4,kiou4,ㄍㄧㄡˋ
81,2,9,1361,0,1789,1,giu4,kiou4,ㄍㄧㄡˋ
81,22,8,1171,0,1080,1,giu4,kiou4,ㄍㄧㄡˋ
81,8,6,938,1,1514,1,giu4,kiou4,ㄍㄧㄡˋ
82,1,3,471,0,1270,1,gei4,kei4,ㄍㄟˋ
82,2,3,446,1,1059,1,gei4,kei4,ㄍㄟˋ
82,22,2,199,0,2632,1,gei4,kei4,ㄍㄟˋ
82,8,5,682,1,1366,1,gei4,kei4,ㄍㄟˋ
82,20,4,587,1,103,1,gei4,kei4,ㄍㄟˋ
83,1,4,542,0,562,1,tvn3,Tyn3,ㄊㄩㄣˇ
83,22,7,1034,0,1504,1,tvn3,Tyn3,ㄊㄩㄣˇ
83,20,10,1480,1,336,1,tvn3,Tyn3,ㄊㄩㄣˇ
83,8,10,1512,0,586,1,tvn3,Tyn3,ㄊㄩㄣˇ
83,2,10,1462,0,1276,1,tvn3,Tyn3,ㄊㄩㄣˇ
84,22,3,339,0,2748,1,zhun4,Zun4,ㄓㄨㄣˋ
84,20,5,785,1,246,1,zhun4,Zun4,ㄓㄨㄣˋ
84,8,2,174,1,1532,1,zhun4,Zun4,ㄓㄨㄣˋ
84,1,7,995,0,1801,1,zhun4,Zun4,ㄓㄨㄣˋ
84,2,2,167,0,1795,1,zhun4,Zun4,ㄓㄨㄣˋ
85,1,4,579,0,353,1,mue2,mu^2,ㄇㄨㄜˊ
85,20,1,76,1,680,1,mue2,mu^2,ㄇㄨㄜˊ
85,8,9,1281,0,915,1,mue2,mu^2,ㄇㄨㄜˊ
85,22,5,683,0,2099,1,mue2,mu^2,ㄇㄨㄜˊ
85,2,10,1496,0,1180,1,mue2,mu^2,ㄇㄨㄜˊ
86,20,1,115,1,265,1,qu3,qu3,ㄑㄨˇ
86,22,5,717,0,2241,1,qu3,qu3,ㄑㄨˇ
86,2,4,508,0,2677,1,qu3,qu3,ㄑㄨˇ
86,1,3,417,0,678,1,qu3,qu3,ㄑㄨˇ
86,8,1,30,1,1920,1,qu3,qu3,ㄑㄨˇ
87,22,4,601,0,1607,1,tv3,Ty3,ㄊㄩˇ
87,8,3,353,0,2398,1,tv3,Ty3,ㄊㄩˇ
87,1,10,1539,0,553,1,tv3,Ty3,ㄊㄩˇ
87,20,1,130,1,234,1,tv3,Ty3,ㄊㄩˇ
87,2,7,1073,0,3385,1,tv3,Ty3,ㄊㄩˇ
88,8,6,950,1,713,1,tvi2,Tyei2,ㄊㄩㄟˊ
88,20,8,1165,1,244,1,tvi2,Tyei2,ㄊㄩㄟˊ
88,22,5,741,0,2153,1,tvi2,Tyei2,ㄊㄩㄟˊ
88,1,2,244,0,942,1,tvi2,Tyei2,ㄊㄩㄟˊ
88,2,2,260,0,1435,1,tvi2,Tyei2,ㄊㄩㄟˊ
89,1,8,1123,0,215,1,lio4,lio4,ㄌㄧㄛˋ
89,8,7,1035,1,482,1,lio4,lio4,ㄌㄧㄛˋ
89,2,10,1585,0,1002,1,lio4,lio4,ㄌㄧㄛˋ
89,20,3,337,1,108,1,lio4,lio4,ㄌㄧㄛˋ
89,22,8,1183,1,1614,1,lio4,lio4,ㄌㄧㄛˋ
90,2,2,185,1,3737,1,ve1,y^1,ㄩㄜ
90,8,4,597,0,1133,1,ve1,y^1,ㄩㄜ
90,20,10,1504,1,56,1,ve1,y^1,ㄩㄜ
90,1,2,199,0,850,1,ve1,y^1,ㄩㄜ
90,22,8,1212,0,1294,1,ve1,y^1,ㄩㄜ
91,1,4,515,0,493,1,gve2,ky^2,ㄍㄩㄜˊ
91,22,3,436,0,2416,1,gve2,ky^2,ㄍㄩㄜˊ
91,20,1,42,1,1108,1,gve2,ky^2,ㄍㄩㄜˊ
91,2,3,440,0,1197,1,gve2,ky^2,ㄍㄩㄜˊ
91,8,1,43,0,1074,1,gve2,ky^2,ㄍㄩㄜˊ
92,22,8,1208,0,752,1,pen3,P^n3,ㄆㄣˇ
92,1,4,524,0,753,1,pen3,P^n3,ㄆㄣˇ
92,2,2,172,0,1962,1,pen3,P^n3,ㄆㄣˇ
92,8,7,1087,0,1190,1,pen3,P^n3,ㄆㄣˇ
92,20,1,105,1,1293,1,pen3,P^n3,ㄆㄣˇ
93,20,8,1195,1,131,1,tei1,Tei1,ㄊㄟ
93,22,2,233,0,1768,1,tei1,Tei1,ㄊㄟ
93,2,6,914,0,223,1,tei1,Tei1,ㄊㄟ
93,8,3,477,0,1829,1,tei1,Tei1,ㄊㄟ
93,1,3,395,0,1345,1,tei1,Tei1,ㄊㄟ
94,2,1,80,0,2226,1,shio4,Sio4,ㄕㄧㄛˋ
94,20,8,1276,1,114,1,shio4,Sio4,ㄕㄧㄛˋ
94,22,1,3,0,1213,1,shio4,Sio4,ㄕㄧㄛˋ
94,8,6,859,0,995,1,shio4,Sio4,ㄕㄧㄛˋ
94,1,6,881,0,621,1,shio4,Sio4,ㄕㄧㄛˋ
95,8,1,135,1,2268,1,riu2,riou2,ㄖㄧㄡˊ
95,22,3,440,1,1909,1,riu2,riou2,ㄖㄧㄡˊ
95,20,8,1204,1,474,1,riu2,riou2,ㄖㄧㄡˊ
95,1,3,321,0,870,1,riu2,riou2,ㄖㄧㄡˊ
95,2,9,1378,0,760,1,riu2,riou2,ㄖㄧㄡˊ
96,1,10,1568,0,547,1,gvn2,kyn2,ㄍㄩㄣˊ
96,2,1,78,0,2241,1,gvn2,kyn2,ㄍㄩㄣˊ
96,8,10,1449,0,490,1,gvn2,kyn2,ㄍㄩㄣˊ
96,22,2,252,0,1661,1,gvn2,kyn2,ㄍㄩㄣˊ
96,20,6,825,1,521,1,gvn2,kyn2,ㄍㄩㄣˊ
97,1,5,749,0,645,1,jve3,jye3,ㄐㄩㄝˇ
97,22,8,1223,0,1261,1,jve3,jye3,ㄐㄩㄝˇ
97,2,6,884,0,2070,1,jve3,jye3,ㄐㄩㄝˇ
97,20,2,262,1,346,1,jve3,jye3,ㄐㄩㄝˇ
97,8,2,315,0,2941,1,jve3,jye3,ㄐㄩㄝˇ
98,20,4,512,1,995,1,chiao2,ziau2,ㄔㄧㄠˊ
98,8,9,1333,0,1138,1,chiao2,ziau2,ㄔㄧㄠˊ
98,22,2,193,1,3054,1,chiao2,ziau2,ㄔㄧㄠˊ
98,2,5,799,0,791,1,chiao2,ziau2,ㄔㄧㄠˊ
98,1,3,322,0,939,1,chiao2,ziau2,ㄔㄧㄠˊ
99,2,9,1428,0,1374,1,fvan1,fy[n1,ㄈㄩㄢ
99,1,10,1463,0,470,1,fvan1,fy[n1,ㄈㄩㄢ
99,22,7,1064,0,1799,1,fvan1,fy[n1,ㄈㄩㄢ
99,20,1,65,1,3,1,fvan1,fy[n1,ㄈㄩㄢ
99,8,10,1441,1,553,1,fvan1,fy[n1,ㄈㄩㄢ
100,2,2,305,0,1046,1,die3,ti[3,ㄉㄧㄝˇ
100,1,6,803,0,1208,1,die3,ti[3,ㄉㄧㄝˇ
100,8,5,718,0,3949,1,die3,ti[3,ㄉㄧㄝˇ
100,22,7,1006,0,1841,1,die3,ti[3,ㄉㄧㄝˇ
100,20,1,41,1,0,1,die3,ti[3,ㄉㄧㄝˇ
101,8,3,454,0,2921,1,zhve1,Zy^1,ㄓㄩㄜ
101,22,6,845,0,1673,1,zhve1,Zy^1,ㄓㄩㄜ
101,20,2,167,1,226,1,zhve1,Zy^1,ㄓㄩㄜ
101,2,9,1427,0,808,1,zhve1,Zy^1,ㄓㄩㄜ
101,1,5,688,0,503,1,zhve1,Zy^1,ㄓㄩㄜ
102,8,1,93,0,1459,1,ciei3,Ciei3,ㄘㄧㄟˇ
102,22,2,237,0,1731,1,ciei3,Ciei3,ㄘㄧㄟˇ
102,2,3,351,0,1823,1,ciei3,Ciei3,ㄘㄧㄟˇ
102,1,1,148,0,563,1,ciei3,Ciei3,ㄘㄧㄟˇ
102,20,2,296,1,41,1,ciei3,Ciei3,ㄘㄧㄟˇ
103,2,9,1412,0,875,1,lai3,lai3,ㄌㄞˇ
103,20,9,1296,1,69,1,lai3,lai3,ㄌㄞˇ
103,22,9,1373,0,1778,1,lai3,lai3,ㄌㄞˇ
103,1,5,772,0,579,1,lai3,lai3,ㄌㄞˇ
103,8,2,282,1,1184,1,lai3,lai3,ㄌㄞˇ
104,20,5,772,1,251,1,rai4,rai4,ㄖㄞˋ
104,8,5,673,0,1898,1,rai4,rai4,ㄖㄞˋ
104,22,3,407,0,2686,1,rai4,rai4,ㄖㄞˋ
104,2,8,1170,0,753,1,rai4,rai4,ㄖㄞˋ
104,1,9,1320,0,603,1,rai4,rai4,ㄖㄞˋ
105,2,1,133,0,960,1,hve3,hye3,ㄏㄩㄝˇ
105,20,7,1039,1,44,1,hve3,hye3,ㄏㄩㄝˇ
105,22,9,1370,0,830,1,hve3,hye3,ㄏㄩㄝˇ
105,1,1,64,0,1800,1,hve3,hye3,ㄏㄩㄝˇ
105,8,8,1212,0,464,1,hve3,hye3,ㄏㄩㄝˇ
106,8,7,1053,1,868,1,giong2,kioN2,ㄍㄩㄥˊ
106,20,10,1528,1,135,1,giong2,kioN2,ㄍㄩㄥˊ
106,22,4,630,0,1381,1,giong2,kioN2,ㄍㄩㄥˊ
106,1,3,328,0,655,1,giong2,kioN2,ㄍㄩㄥˊ
106,2,8,1224,0,932,1,giong2,kioN2,ㄍㄩㄥˊ
107,20,10,1547,1,183,1,xao1,xau1,ㄒㄠ
107,2,2,252,1,954,1,xao1,xau1,ㄒㄠ
107,22,4,624,0,2193,1,xao1,xau1,ㄒㄠ
107,1,6,851,0,854,1,xao1,xau1,ㄒㄠ
107,8,5,710,1,1662,1,xao1,xau1,ㄒㄠ
108,22,7,1010,0,1764,1,se1,se1,ㄙㄝ
108,8,10,1525,0,434,1,se1,se1,ㄙㄝ
108,2,10,1531,0,667,1,se1,se1,ㄙㄝ
108,20,5,663,1,124,1,se1,se1,ㄙㄝ
108,1,10,1562,0,672,1,se1,se1,ㄙㄝ
109,8,7,969,0,681,1,liei1,liei1,ㄌㄧㄟ
109,20,8,1243,1,97,1,liei1,liei1,ㄌㄧㄟ
109,22,3,430,0,2765,1,liei1,liei1,ㄌㄧㄟ
109,2,9,1375,0,873,1,liei1,liei1,ㄌㄧㄟ
109,1,1,112,0,765,1,liei1,liei1,ㄌㄧㄟ
110,1,1,37,0,1390,1,hve2,hye2,ㄏㄩㄝˊ
110,20,8,1175,1,97,1,hve2,hye2,ㄏㄩㄝˊ
110,8,1,36,1,1575,1,hve2,hye2,ㄏㄩㄝˊ
110,22,2,236,0,2676,1,hve2,hye2,ㄏㄩㄝˊ
110,2,8,1186,0,830,1,hve2,hye2,ㄏㄩㄝˊ
111,8,8,1231,1,1412,1,zua2,cua2,ㄗㄨㄚˊ
111,1,10,1511,1,1452,1,zua2,cua2,ㄗㄨㄚˊ
111,22,6,815,0,1192,1,zua2,cua2,ㄗㄨㄚˊ
111,20,3,424,1,207,1,zua2,cua2,ㄗㄨㄚˊ
111,2,4,567,0,959,1,zua2,cua2,ㄗㄨㄚˊ
112,22,2,242,0,974,1,rvou2,ryou2,ㄖㄩㄡˊ
112,20,6,959,1,230,1,rvou2,ryou2,ㄖㄩㄡˊ
112,8,6,913,0,931,1,rvou2,ryou2,ㄖㄩㄡˊ
112,2,4,592,0,758,1,rvou2,ryou2,ㄖㄩㄡˊ
112,1,2,253,0,667,1,rvou2,ryou2,ㄖㄩㄡˊ
113,8,7,1047,0,268,1,kiu4,Kiou4,ㄎㄧㄡˋ
113,20,6,851,1,230,1,kiu4,Kiou4,ㄎㄧㄡˋ
113,2,3,389,0,1936,1,kiu4,Kiou4,ㄎㄧㄡˋ
113,1,4,497,0,751,1,kiu4,Kiou4,ㄎㄧㄡˋ
113,22,4,574,0,2423,1,kiu4,Kiou4,ㄎㄧㄡˋ
114,2,8,1247,0,715,1,gin4,kin4,ㄍㄧㄣˋ
114,20,7,989,1,23,1,gin4,kin4,ㄍㄧㄣˋ
114,1,10,1517,0,391,1,gin4,kin4,ㄍㄧㄣˋ
114,8,9,1401,0,968,1,gin4,kin4,ㄍㄧㄣˋ
114,22,9,1326,0,734,1,gin4,kin4,ㄍㄧㄣˋ
115,2,3,433,0,2613,1,zhvou4,Zyou4,ㄓㄩㄡˋ
115,20,7,1003,1,264,1,zhvou4,Zyou4,ㄓㄩㄡˋ
115,22,9,1327,0,467,1,zhvou4,Zyou4,ㄓㄩㄡˋ
115,8,9,1300,1,752,1,zhvou4,Zyou4,ㄓㄩㄡˋ
115,1,10,1447,0,151,1,zhvou4,Zyou4,ㄓㄩㄡˋ
116,8,9,1306,0,1057,1,siu2,siou2,ㄙㄧㄡˊ
116,22,4,510,1,1003,1,siu2,siou2,ㄙㄧㄡˊ
116,2,4,603,0,804,1,siu2,siou2,ㄙㄧㄡˊ
116,1,7,1113,0,544,1,siu2,siou2,ㄙㄧㄡˊ
116,20,10,1503,1,51,1,siu2,siou2,ㄙㄧㄡˊ
117,22,3,379,0,2534,1,hio1,hio1,ㄏㄧㄛ
117,1,10,1528,0,256,1,hio1,hio1,ㄏㄧㄛ
117,8,10,1569,1,561,1,hio1,hio1,ㄏㄧㄛ
117,2,5,777,0,886,1,hio1,hio1,ㄏㄧㄛ
117,20,4,495,1,72,1,hio1,hio1,ㄏㄧㄛ
118,1,6,862,0,1457,1,giang4,kiaN4,ㄍㄧㄤˋ
118,22,5,707,0,1834,1,giang4,kiaN4,ㄍㄧㄤˋ
118,2,6,844,0,772,1,giang4,kiaN4,ㄍㄧㄤˋ
118,20,5,787,1,56,1,giang4,kiaN4,ㄍㄧㄤˋ
118,8,2,298,1,1452,1,giang4,kiaN4,ㄍㄧㄤˋ
119,22,9,1365,0,1268,1,xvai3,xyai3,ㄒㄩㄞˇ
119,20,8,1130,1,170,1,xvai3,xyai3,ㄒㄩㄞˇ
119,2,5,642,0,970,1,xvai3,xyai3,ㄒㄩㄞˇ
119,8,6,947,1,722,1,xvai3,xyai3,ㄒㄩㄞˇ
119,1,1,57,0,1768,1,xvai3,xyai3,ㄒㄩㄞˇ
120,8,2,172,0,1399,1,zvan1,cy[n1,ㄗㄩㄢ
120,2,5,703,0,1499,1,zvan1,cy[n1,ㄗㄩㄢ
120,20,8,1265,1,225,1,zvan1,cy[n1,ㄗㄩㄢ
120,1,3,416,0,985,1,zvan1,cy[n1,ㄗㄩㄢ
120,22,5,753,0,1588,1,zvan1,cy[n1,ㄗㄩㄢ
121,2,10,1545,1,1866,1,din4,tin4,ㄉㄧㄣˋ
121,1,3,419,1,1157,1,din4,tin4,ㄉㄧㄣˋ
121,20,1,96,1,575,1,din4,tin4,ㄉㄧㄣˋ
121,22,8,1177,0,2744,1,din4,tin4,ㄉㄧㄣˋ
121,8,6,849,1,1696,1,din4,tin4,ㄉㄧㄣˋ
122,20,10,1484,1,236,1,dua1,tua1,ㄉㄨㄚ
122,8,2,247,1,1890,1,dua1,tua1,ㄉㄨㄚ
122,2,5,762,0,1612,1,dua1,tua1,ㄉㄨㄚ
122,1,1,131,0,848,1,dua1,tua1,ㄉㄨㄚ
122,22,9,1281,0,1138,1,dua1,tua1,ㄉㄨㄚ
123,2,1,2,0,1557,1,tia1,Tia1,ㄊㄧㄚ
123,20,1,117,1,106,1,tia1,Tia1,ㄊㄧㄚ
123,8,2,258,1,2316,1,tia1,Tia1,ㄊㄧㄚ
123,22,10,1445,0,443,1,tia1,Tia1,ㄊㄧㄚ
123,1,7,1111,0,1019,1,tia1,Tia1,ㄊㄧㄚ
124,8,3,358,0,1932,1,lie2,li[2,ㄌㄧㄝˊ
124,2,4,522,0,363,1,lie2,li[2,ㄌㄧㄝˊ
124,22,10,1598,0,856,1,lie2,li[2,ㄌㄧㄝˊ
124,20,4,558,1,326,1,lie2,li[2,ㄌㄧㄝˊ
124,1,3,323,1,1841,1,lie2,li[2,ㄌㄧㄝˊ
125,20,3,376,1,172,1,lvi3,lyei3,ㄌㄩㄟˇ
125,2,6,889,0,784,1,lvi3,lyei3,ㄌㄩㄟˇ
125,1,2,222,0,723,1,lvi3,lyei3,ㄌㄩㄟˇ
125,8,7,1007,0,445,1,lvi3,lyei3,ㄌㄩㄟˇ
125,22,7,1023,0,1555,1,lvi3,lyei3,ㄌㄩㄟˇ
126,8,5,722,0,747,1,rvang1,ryaN1,ㄖㄩㄤ
126,1,7,1089,0,579,1,rvang1,ryaN1,ㄖㄩㄤ
126,20,5,653,1,188,1,rvang1,ryaN1,ㄖㄩㄤ
126,2,4,606,0,781,1,rvang1,ryaN1,ㄖㄩㄤ
126,22,9,1316,0,690,1,rvang1,ryaN1,ㄖㄩㄤ
127,1,8,1159,0,973,1,vang3,yaN3,ㄩㄤˇ
127,20,2,261,1,308,1,vang3,yaN3,ㄩㄤˇ
127,2,4,573,0,659,1,vang3,yaN3,ㄩㄤˇ
127,8,5,731,0,774,1,vang3,yaN3,ㄩㄤˇ
127,22,9,1285,0,835,1,vang3,yaN3,ㄩㄤˇ
128,8,10,1515,0,1375,1,pio3,Pio3,ㄆㄧㄛˇ
128,2,4,585,0,831,1,pio3,Pio3,ㄆㄧㄛˇ
128,1,4,575,0,351,1,pio3,Pio3,ㄆㄧㄛˇ
128,20,8,1177,1,149,1,pio3,Pio3,ㄆㄧㄛˇ
128,22,7,1030,0,963,1,pio3,Pio3,ㄆㄧㄛˇ
129,20,6,927,1,124,1,nue2,nue2,ㄋㄨㄝˊ
129,8,5,798,0,1537,1,nue2,nue2,ㄋㄨㄝˊ
129,2,6,813,0,527,1,nue2,nue2,ㄋㄨㄝˊ
129,1,9,1411,0,206,1,nue2,nue2,ㄋㄨㄝˊ
129,22,7,1039,0,1578,1,nue2,nue2,ㄋㄨㄝˊ
130,1,3,361,0,1261,1,zhiong4,ZioN4,ㄓㄩㄥˋ
130,2,7,1099,0,2075,1,zhiong4,ZioN4,ㄓㄩㄥˋ
130,22,1,159,0,3161,1,zhiong4,ZioN4,ㄓㄩㄥˋ
130,8,6,935,0,621,1,zhiong4,ZioN4,ㄓㄩㄥˋ
130,20,7,1083,1,179,1,zhiong4,ZioN4,ㄓㄩㄥˋ
131,8,1,80,1,1741,1,zhiao1,Ziau1,ㄓㄧㄠ
131,22,9,1406,0,566,1,zhiao1,Ziau1,ㄓㄧㄠ
131,1,6,960,0,740,1,zhiao1,Ziau1,ㄓㄧㄠ
131,20,10,1534,1,208,1,zhiao1,Ziau1,ㄓㄧㄠ
131,2,4,582,0,1557,1,zhiao1,Ziau1,ㄓㄧㄠ
132,20,8,1198,1,206,1,zvo1,cyo1,ㄗㄩㄛ
132,1,5,766,0,536,1,zvo1,cyo1,ㄗㄩㄛ
132,2,7,1035,0,1532,1,zvo1,cyo1,ㄗㄩㄛ
132,22,10,1566,0,699,1,zvo1,cyo1,ㄗㄩㄛ
132,8,5,749,0,682,1,zvo1,cyo1,ㄗㄩㄛ
133,20,5,776,1,264,1,siei3,siei3,ㄙㄧㄟˇ
133,2,2,225,0,993,1,siei3,siei3,ㄙㄧㄟˇ
133,8,10,1573,0,452,1,siei3,siei3,ㄙㄧㄟˇ
133,1,4,557,0,829,1,siei3,siei3,ㄙㄧㄟˇ
133,22,1,12,1,3669,1,siei3,siei3,ㄙㄧㄟˇ
134,20,8,1272,1,40,1,ko4,Ko4,ㄎㄛˋ
134,1,2,191,0,763,1,ko4,Ko4,ㄎㄛˋ
134,8,1,129,NA,NA,1,ko4,Ko4,ㄎㄛˋ
134,22,1,150,1,1902,1,ko4,Ko4,ㄎㄛˋ
134,2,3,472,0,959,1,ko4,Ko4,ㄎㄛˋ
135,22,7,1021,0,2850,1,xiu2,xiou2,ㄒㄧㄡˊ
135,20,9,1307,1,236,1,xiu2,xiou2,ㄒㄧㄡˊ
135,1,7,1044,1,1471,1,xiu2,xiou2,ㄒㄧㄡˊ
135,2,3,369,1,1755,1,xiu2,xiou2,ㄒㄧㄡˊ
135,8,10,1520,1,1256,1,xiu2,xiou2,ㄒㄧㄡˊ
136,20,9,1395,1,278,1,fie4,fi[4,ㄈㄧㄝˋ
136,2,9,1380,0,862,1,fie4,fi[4,ㄈㄧㄝˋ
136,8,4,629,1,1373,1,fie4,fi[4,ㄈㄧㄝˋ
136,1,1,151,0,562,1,fie4,fi[4,ㄈㄧㄝˋ
136,22,8,1143,0,1173,1,fie4,fi[4,ㄈㄧㄝˋ
137,22,4,544,0,1566,1,tiang1,TiaN1,ㄊㄧㄤ
137,2,5,656,0,1210,1,tiang1,TiaN1,ㄊㄧㄤ
137,20,1,30,1,1977,1,tiang1,TiaN1,ㄊㄧㄤ
137,8,8,1188,1,528,1,tiang1,TiaN1,ㄊㄧㄤ
137,1,10,1584,0,390,1,tiang1,TiaN1,ㄊㄧㄤ
138,22,1,66,0,3094,1,pve1,Pye1,ㄆㄩㄝ
138,20,9,1414,1,201,1,pve1,Pye1,ㄆㄩㄝ
138,8,5,644,0,506,1,pve1,Pye1,ㄆㄩㄝ
138,1,4,485,0,347,1,pve1,Pye1,ㄆㄩㄝ
138,2,5,727,0,966,1,pve1,Pye1,ㄆㄩㄝ
139,22,1,88,0,2376,1,chua4,zua4,ㄔㄨㄚˋ
139,8,6,922,1,657,1,chua4,zua4,ㄔㄨㄚˋ
139,1,1,144,0,945,1,chua4,zua4,ㄔㄨㄚˋ
139,20,3,406,1,231,1,chua4,zua4,ㄔㄨㄚˋ
139,2,3,405,0,1573,1,chua4,zua4,ㄔㄨㄚˋ
140,8,9,1326,1,1166,1,zo2,co2,ㄗㄛˊ
140,2,3,356,0,1507,1,zo2,co2,ㄗㄛˊ
140,1,3,429,0,1378,1,zo2,co2,ㄗㄛˊ
140,22,10,1446,0,690,1,zo2,co2,ㄗㄛˊ
140,20,6,925,1,24,1,zo2,co2,ㄗㄛˊ
141,22,4,490,0,2998,1,kao2,Kau2,ㄎㄠˊ
141,2,5,771,0,721,1,kao2,Kau2,ㄎㄠˊ
141,8,4,503,1,2100,1,kao2,Kau2,ㄎㄠˊ
141,20,5,783,1,1,1,kao2,Kau2,ㄎㄠˊ
141,1,4,502,0,760,1,kao2,Kau2,ㄎㄠˊ
142,8,8,1138,0,768,1,zhv2,Zy2,ㄓㄩˊ
142,2,8,1156,0,725,1,zhv2,Zy2,ㄓㄩˊ
142,1,8,1193,0,635,1,zhv2,Zy2,ㄓㄩˊ
142,20,3,367,1,150,1,zhv2,Zy2,ㄓㄩˊ
142,22,8,1211,0,896,1,zhv2,Zy2,ㄓㄩˊ
143,1,3,436,0,1624,1,luai1,luai1,ㄌㄨㄞ
143,22,10,1458,0,813,1,luai1,luai1,ㄌㄨㄞ
143,20,1,128,1,218,1,luai1,luai1,ㄌㄨㄞ
143,2,3,358,0,1069,1,luai1,luai1,ㄌㄨㄞ
143,8,10,1598,0,1354,1,luai1,luai1,ㄌㄨㄞ
144,8,2,281,1,3025,1,si4,si4,ㄙㄧˋ
144,22,6,915,0,1403,1,si4,si4,ㄙㄧˋ
144,20,3,456,1,200,1,si4,si4,ㄙㄧˋ
144,1,10,1442,0,216,1,si4,si4,ㄙㄧˋ
144,2,8,1216,0,1073,1,si4,si4,ㄙㄧˋ
145,8,5,686,0,882,1,rio3,rio3,ㄖㄧㄛˇ
145,20,10,1541,1,76,1,rio3,rio3,ㄖㄧㄛˇ
145,2,10,1573,0,1799,1,rio3,rio3,ㄖㄧㄛˇ
145,22,10,1508,0,806,1,rio3,rio3,ㄖㄧㄛˇ
145,1,4,565,0,960,1,rio3,rio3,ㄖㄧㄛˇ
146,8,5,720,0,1111,1,cve2,Cye2,ㄘㄩㄝˊ
146,20,9,1325,1,134,1,cve2,Cye2,ㄘㄩㄝˊ
146,22,1,130,0,1705,1,cve2,Cye2,ㄘㄩㄝˊ
146,2,1,28,0,1035,1,cve2,Cye2,ㄘㄩㄝˊ
146,1,5,700,0,468,1,cve2,Cye2,ㄘㄩㄝˊ
147,20,4,531,1,279,1,kuao3,Kuau3,ㄎㄨㄠˇ
147,1,5,778,0,1546,1,kuao3,Kuau3,ㄎㄨㄠˇ
147,8,7,1003,1,380,1,kuao3,Kuau3,ㄎㄨㄠˇ
147,2,5,756,1,1209,1,kuao3,Kuau3,ㄎㄨㄠˇ
147,22,1,55,0,2407,1,kuao3,Kuau3,ㄎㄨㄠˇ
148,1,9,1404,0,2490,1,fvi4,fyei4,ㄈㄩㄟˋ
148,22,4,506,0,1489,1,fvi4,fyei4,ㄈㄩㄟˋ
148,8,5,774,1,950,1,fvi4,fyei4,ㄈㄩㄟˋ
148,2,6,804,0,893,1,fvi4,fyei4,ㄈㄩㄟˋ
148,20,1,139,1,90,1,fvi4,fyei4,ㄈㄩㄟˋ
149,8,10,1457,0,879,1,bvi2,pyei2,ㄅㄩㄟˊ
149,20,7,1067,1,115,1,bvi2,pyei2,ㄅㄩㄟˊ
149,1,3,410,0,596,1,bvi2,pyei2,ㄅㄩㄟˊ
149,22,8,1164,0,730,1,bvi2,pyei2,ㄅㄩㄟˊ
149,2,9,1339,0,1445,1,bvi2,pyei2,ㄅㄩㄟˊ
150,1,8,1242,0,365,1,dve4,tye4,ㄉㄩㄝˋ
150,2,10,1575,0,1031,1,dve4,tye4,ㄉㄩㄝˋ
150,20,6,850,1,237,1,dve4,tye4,ㄉㄩㄝˋ
150,22,2,229,0,1977,1,dve4,tye4,ㄉㄩㄝˋ
150,8,10,1478,0,832,1,dve4,tye4,ㄉㄩㄝˋ
151,20,10,1501,1,31,1,jua2,jua2,ㄐㄨㄚˊ
151,1,5,658,0,963,1,jua2,jua2,ㄐㄨㄚˊ
151,22,3,438,0,2252,1,jua2,jua2,ㄐㄨㄚˊ
151,8,7,1102,0,1278,1,jua2,jua2,ㄐㄨㄚˊ
151,2,9,1320,0,1472,1,jua2,jua2,ㄐㄨㄚˊ
